Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'III', 943.6, 945.8, 934.6, 333338.0, 948.0, -4.4, -0.46
'ABF', 2641.0, 2667.0, 2641.0, 177951.0, 2661.0, -20.0, -0.75
'ADM', 1888.5, 2054.0, 1863.0, 1041005.0, 1931.0, -42.5, -2.2
'AAL', 1798.6, 1824.8, 1794.2, 1564217.0, 1842.0, -43.4, -2.36
'ANTO', 885.8, 900.2, 883.4, 827220.0, 905.8, -20.0, -2.21
'AHT', 2096.0, 2098.0, 2078.0, 426010.0, 2108.0, -12.0, -0.57
'AZN', 4810.5, 4844.0, 4788.0, 457462.0, 4795.0, 15.5, 0.32
'AV.', 505.8, 507.2, 502.0, 1832584.0, 506.0, -0.2, -0.04
'BA.', 579.0, 579.8, 567.6, 1033585.0, 572.6, 6.4, 1.12
'BARC', 214.05, 214.8, 210.9, 19110801.0, 212.0, 2.05, 0.97
'BDEV', 547.0, 547.8, 535.8, 1904694.0, 548.0, -1.0, -0.18
'BKG', 3889.0, 3903.0, 3828.0, 136839.0, 3892.0, -3.0, -0.08
'BLT', 1485.4, 1512.2, 1481.6, 2688047.0, 1525.0, -39.6, -2.6
'BP.', 478.1, 480.0, 475.1, 7204472.0, 478.2, -0.1, -0.02
'BATS', 4367.5, 4402.5, 4337.5, 1097722.0, 4397.5, -30.0, -0.68
'BLND', 631.6, 636.0, 626.8, 840995.0, 637.2, -5.6, -0.88
'BT.A', 243.1, 244.6, 240.8, 5079369.0, 243.25, -0.15, -0.06
'BNZL', 1964.5, 1970.5, 1958.5, 288107.0, 1969.5, -5.0, -0.25
'BRBY', 1539.5, 1543.0, 1527.0, 199557.0, 1538.0, 1.5, 0.1
'CCL', 4799.0, 4809.0, 4772.0, 149700.0, 4821.0, -22.0, -0.46
'CNA', 141.4, 142.3, 140.55, 4042299.0, 141.8, -0.4, -0.28
'CCH', 2413.0, 2445.0, 2397.0, 191375.0, 2442.0, -29.0, -1.19
'CPG', 1550.5, 1552.0, 1542.5, 438166.0, 1550.0, 0.5, 0.03
'CRH', 2420.0, 2439.0, 2415.0, 395737.0, 2436.0, -16.0, -0.66
'CRDA', 4575.0, 4577.0, 4527.0, 68294.0, 4550.0, 25.0, 0.55
'DCC', 6685.0, 6730.0, 6675.0, 29602.0, 6735.0, -50.0, -0.74
'DGE', 2476.0, 2487.5, 2468.5, 688922.0, 2479.0, -3.0, -0.12
'DLG', 389.5, 391.2, 385.9, 2711273.0, 387.9, 1.6, 0.41
'EZJ', 1694.0, 1695.0, 1663.5, 357322.0, 1679.0, 15.0, 0.89
'EVR', 430.2, 436.3, 425.8, 833447.0, 438.0, -7.8, -1.78
'EXPN', 1555.0, 1555.0, 1546.5, 236382.0, 1557.5, -2.5, -0.16
'FERG', 5142.0, 5216.0, 5142.0, 173401.0, 5186.0, -44.0, -0.85
'FRES', 1234.0, 1277.5, 1233.5, 323490.0, 1273.0, -39.0, -3.06
'GFS', 263.4, 263.8, 260.7, 534330.0, 265.6, -2.2, -0.83
'GKN', 433.7, 433.8, 428.0, 2519904.0, 430.7, 3.0, 0.7
'GSK', 1308.0, 1309.0, 1294.4, 1809303.0, 1303.8, 4.2, 0.32
'GLEN', 387.05, 393.5, 386.45, 11912207.0, 396.5, -9.45, -2.38
'HLMA', 1211.0, 1214.0, 1208.0, 116202.0, 1213.0, -2.0, -0.16
'HMSO', 450.4, 454.7, 448.0, 1803911.0, 455.7, -5.3, -1.16
'HL.', 1725.0, 1727.0, 1712.0, 119678.0, 1725.5, -0.5, -0.03
'HSBA', 720.5, 723.6, 714.3, 6117289.0, 719.2, 1.3, 0.18
'IMB', 2615.5, 2639.0, 2590.0, 726728.0, 2606.0, 9.5, 0.36
'INF', 690.8, 699.2, 675.4, 1148677.0, 686.0, 4.8, 0.7
'IHG', 4709.0, 4711.0, 4663.0, 93957.0, 4699.0, 10.0, 0.21
'ITRK', 4934.0, 4938.0, 4889.0, 66494.0, 4925.0, 9.0, 0.18
'IAG', 608.2, 609.0, 598.8, 1800847.0, 603.4, 4.8, 0.8
'ITV', 162.05, 169.75, 157.05, 26728219.0, 173.2, -11.15, -6.44
'JMAT', 3147.0, 3155.0, 3125.0, 137575.0, 3155.0, -8.0, -0.25
'JE.', 876.0, 879.6, 871.0, 483059.0, 875.0, 1.0, 0.11
'KGF', 358.0, 358.5, 350.0, 5456987.0, 362.5, -4.5, -1.24
'LAND', 926.1, 929.2, 915.7, 682510.0, 927.5, -1.4, -0.15
'LGEN', 265.1, 265.3, 262.6, 2432299.0, 263.4, 1.7, 0.65
'LLOY', 69.11, 69.18, 68.69, 27356708.0, 69.03, 0.08, 0.12
'LSE', 4059.0, 4067.0, 4009.0, 47601.0, 4054.0, 5.0, 0.12
'MKS', 298.3, 298.7, 295.9, 543548.0, 300.0, -1.7, -0.57
'MDC', 595.8, 604.6, 594.0, 664551.0, 607.2, -11.4, -1.88
'MCRO', 2065.0, 2074.0, 2052.0, 261123.0, 2060.0, 5.0, 0.24
'MNDI', 1893.5, 1896.0, 1872.0, 395224.0, 1893.5, 0.0, 0.0
'MRW', 225.8, 225.8, 222.2, 1409951.0, 224.9, 0.9, 0.4
'NG.', 747.8, 754.6, 745.7, 2263860.0, 756.5, -8.7, -1.15
'NXT', 4883.0, 4909.0, 4860.0, 67734.0, 4912.0, -29.0, -0.59
'NMC', 3490.0, 3506.0, 3470.0, 57500.0, 3516.0, -26.0, -0.74
'OML', 257.5, 258.0, 255.4, 2642079.0, 257.8, -0.3, -0.12
'PPB', 8535.0, 8575.0, 8500.0, 110071.0, 8585.0, -50.0, -0.58
'PSON', 726.4, 727.8, 720.0, 789757.0, 727.0, -0.6, -0.08
'PSN', 2626.0, 2630.0, 2555.0, 1031366.0, 2604.0, 22.0, 0.84
'PRU', 1847.5, 1849.5, 1828.5, 877662.0, 1841.0, 6.5, 0.35
'RRS', 5826.0, 5942.0, 5816.0, 273609.0, 5948.0, -122.0, -2.05
'RDSA', 2303.0, 2312.5, 2287.5, 1124078.0, 2302.5, 0.5, 0.02
'RDSB', 2322.0, 2331.5, 2299.0, 986214.0, 2316.5, 5.5, 0.24
'RB.', 5802.0, 5883.0, 5772.0, 412706.0, 5841.0, -39.0, -0.67
'REL', 1489.0, 1496.5, 1480.0, 768359.0, 1491.0, -2.0, -0.13
'RTO', 291.5, 291.6, 288.2, 1723194.0, 292.1, -0.6, -0.21
'RIO', 3935.0, 4017.5, 3916.5, 1722706.0, 4047.5, -112.5, -2.78
'RR.', 850.2, 852.4, 846.0, 439637.0, 852.4, -2.2, -0.26
'RBS', 268.5, 270.3, 267.9, 3772077.0, 270.4, -1.9, -0.7
'RSA', 633.2, 634.6, 630.6, 701442.0, 633.6, -0.4, -0.06
'SGE', 695.2, 696.0, 687.6, 528599.0, 692.2, 3.0, 0.43
'SBRY', 259.9, 260.2, 255.3, 1537869.0, 257.7, 2.2, 0.85
'SDR', 3459.0, 3484.0, 3451.0, 41244.0, 3471.0, -12.0, -0.35
'SMT', 467.0, 467.4, 462.0, 523478.0, 467.0, 0.0, 0.0
'SGRO', 564.6, 574.4, 564.4, 621268.0, 575.2, -10.6, -1.84
'SVT', 1725.5, 1757.5, 1723.0, 171485.0, 1757.5, -32.0, -1.82
'SHP', 3069.5, 3125.0, 3028.0, 643211.0, 3054.0, 15.5, 0.51
'SKY', 1334.0, 1340.5, 1320.0, 1790269.0, 1331.5, 2.5, 0.19
'SN.', 1280.0, 1283.5, 1277.5, 319172.0, 1284.0, -4.0, -0.31
'SMDS', 480.4, 482.3, 480.3, 382178.0, 483.0, -2.6, -0.54
'SMIN', 1597.5, 1601.0, 1587.5, 118628.0, 1600.0, -2.5, -0.16
'SKG', 2522.0, 2528.0, 2498.0, 83585.0, 2528.0, -6.0, -0.24
'SSE', 1232.5, 1239.5, 1228.5, 761895.0, 1241.0, -8.5, -0.68
'STJ', 1170.0, 1173.0, 1113.5, 860726.0, 1125.5, 44.5, 3.95
'STAN', 817.3, 825.0, 810.4, 1971426.0, 839.0, -21.7, -2.59
'SLA', 372.7, 374.5, 370.7, 1681935.0, 374.0, -1.3, -0.35
'TW.', 189.9, 190.15, 181.2, 14874943.0, 193.75, -3.85, -1.99
'TSCO', 210.9, 211.0, 205.6, 9456065.0, 207.1, 3.8, 1.83
'TUI', 1544.5, 1551.0, 1535.0, 302589.0, 1553.0, -8.5, -0.55
'ULVR', 3749.5, 3757.0, 3728.0, 543027.0, 3752.0, -2.5, -0.07
'UU.', 671.4, 682.6, 668.8, 576787.0, 681.6, -10.2, -1.5
'VOD', 203.85, 204.35, 202.95, 8962141.0, 204.8, -0.95, -0.46
'WTB', 3919.0, 3930.0, 3894.0, 56727.0, 3928.0, -9.0, -0.23
'WPP', 1390.0, 1395.0, 1364.5, 935016.0, 1374.0, 16.0, 1.16
