Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'SN.', 1271.5, 1279.5, 1269.5, 445541.0, 1264.0, 7.5, 0.59, 11061.48
'SMDS', 475.4, 477.4, 459.4, 1774863.0, 459.8, 15.6, 3.39, 4910.14
'SMIN', 1568.5, 1575.5, 1552.0, 156476.0, 1552.5, 16.0, 1.03, 6139.5
'SKG', 2510.0, 2542.0, 2450.0, 550721.0, 2430.0, 80.0, 3.29, 5754.42
'SSE', 1209.5, 1217.5, 1208.5, 646970.0, 1214.0, -4.5, -0.37, 12385.67
'STJ', 1118.0, 1122.5, 1103.5, 409292.0, 1108.5, 9.5, 0.86, 5857.27
'STAN', 777.6, 783.2, 775.7, 2289633.0, 780.0, -2.4, -0.31, 25664.57
'SLA', 364.8, 368.6, 364.1, 1260451.0, 366.2, -1.4, -0.38, 10902.05
'TW.', 187.9, 189.95, 185.4, 4900739.0, 186.05, 1.85, 0.99, 6087.13
'TSCO', 202.7, 206.4, 202.6, 12011977.0, 202.0, 0.7, 0.35, 16514.69
'TUI', 1509.5, 1523.5, 1505.5, 232719.0, 1518.0, -8.5, -0.56, 8911.24
'ULVR', 3719.0, 3731.0, 3696.0, 487453.0, 3712.5, 6.5, 0.18, 45970.69
'UU.', 669.8, 670.2, 663.6, 712020.0, 662.8, 7.0, 1.06, 4519.56
'VOD', 200.85, 201.5, 199.14, 9299964.0, 199.02, 1.83, 0.92, 52985.67
'WTB', 3811.0, 3825.0, 3791.0, 64325.0, 3799.0, 12.0, 0.32, 6966.83
'WPP', 1266.5, 1270.5, 1256.0, 1851417.0, 1266.0, 0.5, 0.04, 15997.28
