Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 913.0, 918.6, 903.8, 287780.0, 906.0, 7.0, 0.77, 8813.7
'ABF', 2593.0, 2625.0, 2593.0, 215983.0, 2607.0, -14.0, -0.54, 20638.95
'ADM', 1837.5, 1853.0, 1835.5, 140791.0, 1845.0, -7.5, -0.41, 5254.24
'AAL', 1696.8, 1710.6, 1664.6, 1663932.0, 1687.6, 9.2, 0.55, 23704.11
'ANTO', 853.2, 857.8, 839.8, 847549.0, 842.6, 10.6, 1.26, 8306.9
'AHT', 2030.0, 2049.0, 2010.0, 554272.0, 1998.5, 31.5, 1.58, 9977.03
'AZN', 4746.0, 4759.5, 4715.0, 568499.0, 4736.0, 10.0, 0.21, 59940.74
'AV.', 498.9, 500.8, 495.1, 2733705.0, 497.5, 1.4, 0.28, 19955.75
'BA.', 575.0, 578.6, 570.4, 1147590.0, 576.0, -1.0, -0.17, 18336.61
'BARC', 205.8, 207.2, 204.35, 12179400.0, 205.3, 0.5, 0.24, 34962.98
'BDEV', 539.8, 546.4, 530.8, 1593780.0, 532.4, 7.4, 1.39, 5361.14
'BKG', 3791.0, 3816.0, 3757.0, 145811.0, 3765.0, 26.0, 0.69, 5098.39
'BLT', 1428.2, 1432.8, 1404.6, 3088941.0, 1412.6, 15.6, 1.1, 29823.99
'BP.', 465.15, 468.75, 464.7, 7063371.0, 464.1, 1.05, 0.23, 91324.93
'BATS', 4194.0, 4222.5, 4175.0, 1162330.0, 4220.0, -26.0, -0.62, 96969.16
'BLND', 632.4, 634.6, 626.8, 779276.0, 627.6, 4.8, 0.76, 6311.47
'BT.A', 236.8, 238.9, 235.7, 4065576.0, 236.25, 0.55, 0.23, 23531.66
'BNZL', 1955.0, 1961.5, 1948.0, 251075.0, 1950.0, 5.0, 0.26, 6545.61
'BRBY', 1638.0, 1658.0, 1635.0, 529661.0, 1634.5, 3.5, 0.21, 6980.67
'CCL', 4636.0, 4653.0, 4603.0, 170976.0, 4621.0, 15.0, 0.32, 9860.68
'CNA', 141.9, 142.85, 140.5, 10222451.0, 141.4, 0.5, 0.35, 7907.62
'CCH', 2371.0, 2379.0, 2357.0, 129578.0, 2364.0, 7.0, 0.3, 8607.93
'CPG', 1521.5, 1530.5, 1520.5, 740312.0, 1524.0, -2.5, -0.16, 24096.33
'CRH', 2449.0, 2471.0, 2394.0, 603715.0, 2399.0, 50.0, 2.08, 20050.98
'CRDA', 4451.0, 4505.0, 4437.0, 100114.0, 4456.0, -5.0, -0.11, 5854.86
'DCC', 6565.0, 6605.0, 6505.0, 63898.0, 6515.0, 50.0, 0.77, 5786.39
'DGE', 2388.0, 2392.0, 2379.5, 810786.0, 2381.5, 6.5, 0.27, 59949.19
'DLG', 373.9, 374.6, 372.0, 975966.0, 373.8, 0.1, 0.03, 5139.75
'EZJ', 1572.0, 1605.5, 1571.0, 559573.0, 1577.0, -5.0, -0.32, 6263.97
'EVR', 436.3, 448.6, 435.6, 597316.0, 444.3, -8.0, -1.8, 6362.61
'EXPN', 1520.5, 1528.0, 1518.5, 266867.0, 1520.5, 0.0, 0.0, 14154.38
'FERG', 5128.0, 5152.0, 5086.0, 71942.0, 5098.0, 30.0, 0.59, 12894.84
'FRES', 1201.0, 1206.5, 1192.0, 279050.0, 1197.5, 3.5, 0.29, 8824.3
'GFS', 255.2, 256.8, 253.2, 789435.0, 254.3, 0.9, 0.35, 3945.7
'GKN', 422.2, 427.5, 416.9, 2330188.0, 420.0, 2.2, 0.52, 7212.75
'GSK', 1294.6, 1296.6, 1289.8, 1154819.0, 1290.0, 4.6, 0.36, 63434.88
'GLEN', 363.35, 368.9, 359.5, 12090697.0, 364.5, -1.15, -0.32, 52468.83
'HLMA', 1168.0, 1175.0, 1167.0, 376850.0, 1166.0, 2.0, 0.17, 4421.28
'HMSO', 447.5, 448.4, 444.4, 1432717.0, 447.9, -0.4, -0.09, 3552.69
'HL.', 1681.5, 1695.5, 1654.0, 326124.0, 1657.0, 24.5, 1.48, 7859.46
'HSBA', 700.6, 706.1, 700.6, 7097530.0, 705.0, -4.4, -0.62, 141347.75
'IMB', 2581.0, 2599.5, 2574.5, 442710.0, 2584.0, -3.0, -0.12, 24773.09
'INF', 698.8, 702.0, 696.2, 347517.0, 697.6, 1.2, 0.17, 5748.26
'IHG', 4463.0, 4504.0, 4441.0, 158469.0, 4454.0, 9.0, 0.2, 8462.16
'ITRK', 4872.0, 4894.0, 4853.0, 145979.0, 4873.0, -1.0, -0.02, 7864.56
'IAG', 613.4, 619.4, 612.8, 2026281.0, 615.0, -1.6, -0.26, 12620.44
'ITV', 152.6, 155.2, 152.25, 5008972.0, 153.9, -1.3, -0.84, 6195.1
'JMAT', 3044.0, 3080.0, 3027.0, 104750.0, 3030.0, 14.0, 0.46, 5864.06
'JE.', 854.8, 858.0, 843.2, 1262945.0, 849.0, 5.8, 0.68, 5765.06
'KGF', 348.2, 350.5, 347.5, 1270833.0, 347.8, 0.4, 0.12, 7537.43
'LAND', 913.0, 918.5, 911.4, 477533.0, 913.0, 0.0, 0.0, 6768.34
'LGEN', 253.9, 255.4, 252.6, 4608597.0, 253.4, 0.5, 0.2, 15090.63
'LLOY', 66.79, 67.3, 66.6, 47290667.0, 67.0, -0.21, -0.31, 47878.18
'LSE', 3856.0, 3901.0, 3837.0, 162154.0, 3837.0, 19.0, 0.5, 13389.88
'MKS', 287.8, 289.5, 287.0, 1725015.0, 286.7, 1.1, 0.38, 4658.09
'MDC', 569.0, 578.6, 567.6, 607625.0, 574.4, -5.4, -0.94, 4234.73
'MCRO', 1984.5, 2002.0, 1981.5, 322232.0, 1988.0, -3.5, -0.18, 8652.52
'MNDI', 1936.0, 1971.5, 1912.0, 734425.0, 1911.0, 25.0, 1.31, 7017.97
'MRW', 225.2, 227.3, 224.4, 2046947.0, 222.7, 2.5, 1.12, 5201.42
'NG.', 741.0, 742.6, 737.6, 2074237.0, 739.2, 1.8, 0.24, 25067.81
'NXT', 4715.0, 4757.0, 4690.0, 136501.0, 4680.0, 35.0, 0.75, 6882.25
'NMC', 3340.0, 3396.0, 3324.0, 176916.0, 3332.0, 8.0, 0.24, 6806.8
'OML', 247.4, 248.4, 245.5, 2557110.0, 246.0, 1.4, 0.57, 12127.73
'PPB', 8310.0, 8340.0, 8205.0, 101386.0, 8295.0, 15.0, 0.18, 6984.38
'PSON', 723.2, 725.4, 718.2, 574466.0, 718.8, 4.4, 0.61, 5834.97
'PSN', 2635.0, 2672.0, 2583.0, 575943.0, 2584.0, 51.0, 1.97, 7974.02
'PRU', 1786.5, 1798.5, 1776.5, 638313.0, 1790.5, -4.0, -0.22, 46297.08
'RRS', 5906.0, 5976.0, 5896.0, 124750.0, 5940.0, -34.0, -0.57, 5582.68
'RDSA', 2255.5, 2272.0, 2243.5, 1477659.0, 2249.5, 6.0, 0.27, 102226.61
'RDSB', 2277.5, 2301.5, 2274.5, 1250463.0, 2279.5, -2.0, -0.09, 85378.37
'RB.', 5652.0, 5700.0, 5621.0, 449335.0, 5690.0, -38.0, -0.67, 39865.56
'REL', 1473.5, 1478.5, 1460.5, 1190940.0, 1467.5, 6.0, 0.41, 15749.9
'RTO', 267.2, 276.5, 266.5, 1998720.0, 272.5, -5.3, -1.94, 5006.73
'RIO', 3681.5, 3708.0, 3632.0, 1758126.0, 3638.5, 43.0, 1.18, 49660.55
'RR.', 809.4, 821.6, 800.2, 2398537.0, 817.4, -8.0, -0.98, 15041.28
'RBS', 259.5, 262.4, 257.0, 6434973.0, 257.6, 1.9, 0.74, 30592.21
'RSA', 612.6, 616.4, 612.4, 747060.0, 613.4, -0.8, -0.13, 6258.4
'SGE', 667.0, 673.2, 661.0, 732220.0, 662.0, 5.0, 0.76, 7155.36
'SBRY', 254.0, 256.4, 253.4, 1126306.0, 253.0, 1.0, 0.4, 5537.92
