Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 913.2, 914.2, 903.8, 173695.0, 906.0, 7.2, 0.79, 8813.7
'ABF', 2607.0, 2625.0, 2597.0, 142233.0, 2607.0, 0.0, 0.0, 20638.95
'ADM', 1851.0, 1853.0, 1835.5, 75195.0, 1845.0, 6.0, 0.33, 5254.24
'AAL', 1704.4, 1708.0, 1664.6, 1088845.0, 1687.6, 16.8, 1.0, 23704.11
'ANTO', 856.4, 857.8, 839.8, 601196.0, 842.6, 13.8, 1.64, 8306.9
'AHT', 2044.0, 2047.0, 2010.0, 362224.0, 1998.5, 45.5, 2.28, 9977.03
'AZN', 4743.0, 4759.5, 4715.0, 407226.0, 4736.0, 7.0, 0.15, 59940.74
'AV.', 499.9, 500.6, 495.1, 1750973.0, 497.5, 2.4, 0.48, 19955.75
'BA.', 577.0, 578.0, 570.4, 693306.0, 576.0, 1.0, 0.17, 18336.61
'BARC', 206.45, 207.2, 204.35, 9393224.0, 205.3, 1.15, 0.56, 34962.98
'BDEV', 544.2, 544.8, 530.8, 915795.0, 532.4, 11.8, 2.22, 5361.14
'BKG', 3807.0, 3810.0, 3757.0, 69861.0, 3765.0, 42.0, 1.12, 5098.39
'BLT', 1428.8, 1432.6, 1404.6, 2080479.0, 1412.6, 16.2, 1.15, 29823.99
'BP.', 468.05, 468.75, 464.7, 4344209.0, 464.1, 3.95, 0.85, 91324.93
'BATS', 4188.0, 4222.5, 4182.5, 866211.0, 4220.0, -32.0, -0.76, 96969.16
'BLND', 632.2, 632.4, 626.8, 402841.0, 627.6, 4.6, 0.73, 6311.47
'BT.A', 237.8, 238.9, 235.7, 2552696.0, 236.25, 1.55, 0.66, 23531.66
'BNZL', 1956.0, 1959.5, 1948.0, 139512.0, 1950.0, 6.0, 0.31, 6545.61
'BRBY', 1652.0, 1658.0, 1639.0, 277461.0, 1634.5, 17.5, 1.07, 6980.67
'CCL', 4635.0, 4640.0, 4603.0, 101065.0, 4621.0, 14.0, 0.3, 9860.68
'CNA', 141.6, 141.8, 140.5, 6360304.0, 141.4, 0.2, 0.14, 7907.62
'CCH', 2376.0, 2379.0, 2357.0, 60869.0, 2364.0, 12.0, 0.51, 8607.93
'CPG', 1528.5, 1530.5, 1520.5, 336335.0, 1524.0, 4.5, 0.3, 24096.33
'CRH', 2446.0, 2453.0, 2394.0, 332494.0, 2399.0, 47.0, 1.96, 20050.98
'CRDA', 4499.0, 4504.0, 4437.0, 54538.0, 4456.0, 43.0, 0.96, 5854.86
'DCC', 6595.0, 6605.0, 6505.0, 38541.0, 6515.0, 80.0, 1.23, 5786.39
'DGE', 2389.0, 2392.0, 2379.5, 538916.0, 2381.5, 7.5, 0.31, 59949.19
'DLG', 373.9, 374.6, 372.0, 558916.0, 373.8, 0.1, 0.03, 5139.75
