Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'FERG', 5192.0, 5216.0, 5138.0, 225149.0, 5186.0, 6.0, 0.12
'FRES', 1246.5, 1277.5, 1232.5, 445653.0, 1273.0, -26.5, -2.08
'GFS', 264.3, 264.5, 260.7, 767136.0, 265.6, -1.3, -0.49
'GKN', 437.0, 437.4, 428.0, 4172899.0, 430.7, 6.3, 1.46
'GSK', 1314.4, 1316.2, 1294.4, 2541205.0, 1303.8, 10.6, 0.81
'GLEN', 390.6, 393.5, 386.45, 14147190.0, 396.5, -5.9, -1.49
'HLMA', 1213.0, 1214.0, 1208.0, 169127.0, 1213.0, 0.0, 0.0
'HMSO', 446.3, 454.7, 445.9, 2698886.0, 455.7, -9.4, -2.06
'HL.', 1726.0, 1727.0, 1712.0, 170974.0, 1725.5, 0.5, 0.03
'HSBA', 721.5, 723.9, 714.3, 8398898.0, 719.2, 2.3, 0.32
'IMB', 2623.0, 2639.0, 2590.0, 896112.0, 2606.0, 17.0, 0.65
'INF', 696.2, 699.2, 675.4, 1633373.0, 686.0, 10.2, 1.49
'IHG', 4725.0, 4728.0, 4663.0, 144476.0, 4699.0, 26.0, 0.55
'ITRK', 4939.0, 4947.0, 4889.0, 92598.0, 4925.0, 14.0, 0.28
'IAG', 609.8, 610.8, 598.8, 2478643.0, 603.4, 6.4, 1.06
'ITV', 161.65, 169.75, 157.05, 32755871.0, 173.2, -11.55, -6.67
'JMAT', 3151.0, 3155.0, 3125.0, 183398.0, 3155.0, -4.0, -0.13
'JE.', 877.8, 883.0, 871.0, 681547.0, 875.0, 2.8, 0.32
'KGF', 362.1, 362.6, 350.0, 6954367.0, 362.5, -0.4, -0.11
'LAND', 924.8, 929.2, 915.7, 935232.0, 927.5, -2.7, -0.29
'LGEN', 264.5, 265.3, 262.6, 3411874.0, 263.4, 1.1, 0.42
'LLOY', 69.15, 69.22, 68.69, 37802541.0, 69.03, 0.12, 0.17
'LSE', 4065.0, 4080.0, 4009.0, 95522.0, 4054.0, 11.0, 0.27
'MKS', 298.4, 299.4, 295.9, 888622.0, 300.0, -1.6, -0.53
'MDC', 598.2, 604.6, 594.0, 839457.0, 607.2, -9.0, -1.48
'MCRO', 2063.0, 2074.0, 2052.0, 426095.0, 2060.0, 3.0, 0.15
'MNDI', 1904.0, 1905.5, 1872.0, 474955.0, 1893.5, 10.5, 0.55
'MRW', 225.2, 226.2, 222.2, 2269217.0, 224.9, 0.3, 0.13
'NG.', 749.6, 754.6, 745.7, 3107242.0, 756.5, -6.9, -0.91
'NXT', 4869.0, 4909.0, 4852.0, 133873.0, 4912.0, -43.0, -0.88
'NMC', 3472.0, 3506.0, 3468.0, 99049.0, 3516.0, -44.0, -1.25
'OML', 256.9, 258.0, 255.4, 3662746.0, 257.8, -0.9, -0.35
'PPB', 8530.0, 8575.0, 8500.0, 121128.0, 8585.0, -55.0, -0.64
'PSON', 729.4, 730.0, 720.0, 1305304.0, 727.0, 2.4, 0.33
'PSN', 2591.0, 2630.0, 2555.0, 1286677.0, 2604.0, -13.0, -0.5
'PRU', 1854.5, 1857.5, 1828.5, 1103304.0, 1841.0, 13.5, 0.73
'RRS', 5888.0, 5942.0, 5816.0, 359479.0, 5948.0, -60.0, -1.01
'RDSA', 2320.0, 2321.0, 2287.5, 1679974.0, 2302.5, 17.5, 0.76
'RDSB', 2338.0, 2340.0, 2299.0, 1687360.0, 2316.5, 21.5, 0.93
'RB.', 5800.0, 5883.0, 5772.0, 722858.0, 5841.0, -41.0, -0.7
'REL', 1494.0, 1496.5, 1480.0, 1130606.0, 1491.0, 3.0, 0.2
'RTO', 291.6, 291.9, 288.2, 2849889.0, 292.1, -0.5, -0.17
'RIO', 3959.0, 4017.5, 3916.5, 2156144.0, 4047.5, -88.5, -2.19
'RR.', 851.4, 853.2, 846.0, 630632.0, 852.4, -1.0, -0.12
'RBS', 269.1, 270.3, 267.9, 5405789.0, 270.4, -1.3, -0.48
'RSA', 633.2, 636.6, 630.6, 1107714.0, 633.6, -0.4, -0.06
'SGE', 695.6, 696.2, 687.6, 829103.0, 692.2, 3.4, 0.49
'SBRY', 259.7, 260.5, 255.3, 2608851.0, 257.7, 2.0, 0.78
'SDR', 3469.0, 3488.0, 3451.0, 108286.0, 3471.0, -2.0, -0.06
'SMT', 464.4, 467.4, 462.0, 1261737.0, 467.0, -2.6, -0.56
'SGRO', 563.2, 574.4, 563.0, 915214.0, 575.2, -12.0, -2.09
'SVT', 1727.0, 1757.5, 1723.0, 248984.0, 1757.5, -30.5, -1.74
'SHP', 3099.5, 3125.0, 3028.0, 985690.0, 3054.0, 45.5, 1.49
'SKY', 1338.0, 1340.5, 1320.0, 2723719.0, 1331.5, 6.5, 0.49
'SN.', 1281.0, 1283.5, 1277.5, 568663.0, 1284.0, -3.0, -0.23
'SMDS', 481.9, 482.3, 480.0, 786698.0, 483.0, -1.1, -0.23
'SMIN', 1604.0, 1604.5, 1587.5, 270953.0, 1600.0, 4.0, 0.25
'SKG', 2532.0, 2538.0, 2498.0, 98402.0, 2528.0, 4.0, 0.16
'SSE', 1235.5, 1239.5, 1228.5, 1008828.0, 1241.0, -5.5, -0.44
'STJ', 1163.0, 1173.0, 1113.5, 1042974.0, 1125.5, 37.5, 3.33
'STAN', 817.6, 825.0, 810.4, 2935864.0, 839.0, -21.4, -2.55
'SLA', 373.2, 374.5, 370.7, 2266658.0, 374.0, -0.8, -0.21
'TW.', 186.8, 190.35, 181.2, 17941938.0, 193.75, -6.95, -3.59
'TSCO', 212.7, 215.0, 205.6, 35968696.0, 207.1, 5.6, 2.7
'TUI', 1554.5, 1555.0, 1535.0, 403128.0, 1553.0, 1.5, 0.1
'ULVR', 3762.0, 3767.0, 3728.0, 737296.0, 3752.0, 10.0, 0.27
'UU.', 674.0, 682.6, 668.8, 773784.0, 681.6, -7.6, -1.12
'VOD', 204.75, 204.75, 202.95, 12723162.0, 204.8, -0.05, -0.02
'WTB', 3931.0, 3933.0, 3894.0, 74044.0, 3928.0, 3.0, 0.08
'WPP', 1388.5, 1395.0, 1364.5, 1279058.0, 1374.0, 14.5, 1.06
