Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 917.6, 920.4, 903.8, 450982.0, 906.0, 11.6, 1.28, 8813.7
'ABF', 2592.0, 2625.0, 2584.0, 460860.0, 2607.0, -15.0, -0.58, 20638.95
'ADM', 1844.0, 1853.0, 1834.0, 287902.0, 1845.0, -1.0, -0.05, 5254.24
'AAL', 1679.4, 1710.6, 1664.6, 2109629.0, 1687.6, -8.2, -0.49, 23704.11
'ANTO', 846.2, 857.8, 839.8, 1193797.0, 842.6, 3.6, 0.43, 8306.9
'AHT', 2032.0, 2049.0, 2010.0, 895548.0, 1998.5, 33.5, 1.68, 9977.03
'AZN', 4760.0, 4781.0, 4715.0, 1211236.0, 4736.0, 24.0, 0.51, 59940.74
'AV.', 496.4, 500.8, 495.1, 4101233.0, 497.5, -1.1, -0.22, 19955.75
'BA.', 574.0, 578.6, 570.4, 1885993.0, 576.0, -2.0, -0.35, 18336.61
'BARC', 204.25, 207.2, 204.2, 49489412.0, 205.3, -1.05, -0.51, 34962.98
'BDEV', 536.8, 546.4, 530.8, 2128867.0, 532.4, 4.4, 0.83, 5361.14
'BKG', 3788.0, 3816.0, 3757.0, 195117.0, 3765.0, 23.0, 0.61, 5098.39
'BLT', 1421.6, 1432.8, 1404.6, 4536706.0, 1412.6, 9.0, 0.64, 29823.99
'BP.', 464.8, 468.75, 463.9, 21777506.0, 464.1, 0.7, 0.15, 91324.93
'BATS', 4187.0, 4222.5, 4162.5, 1632732.0, 4220.0, -33.0, -0.78, 96969.16
'BLND', 632.6, 634.6, 626.8, 980284.0, 627.6, 5.0, 0.8, 6311.47
'BT.A', 237.45, 238.9, 235.7, 6168105.0, 236.25, 1.2, 0.51, 23531.66
'BNZL', 1958.5, 1961.5, 1948.0, 399924.0, 1950.0, 8.5, 0.44, 6545.61
'BRBY', 1644.0, 1658.0, 1633.5, 813547.0, 1634.5, 9.5, 0.58, 6980.67
'CCL', 4627.0, 4653.0, 4603.0, 298735.0, 4621.0, 6.0, 0.13, 9860.68
'CNA', 141.5, 142.85, 140.5, 24352577.0, 141.4, 0.1, 0.07, 7907.62
'CCH', 2371.0, 2379.0, 2357.0, 944138.0, 2364.0, 7.0, 0.3, 8607.93
'CPG', 1522.0, 1530.5, 1519.5, 939641.0, 1524.0, -2.0, -0.13, 24096.33
'CRH', 2437.0, 2471.0, 2394.0, 1453502.0, 2399.0, 38.0, 1.58, 20050.98
'CRDA', 4450.0, 4505.0, 4437.0, 171114.0, 4456.0, -6.0, -0.13, 5854.86
'DCC', 6565.0, 6605.0, 6505.0, 123936.0, 6515.0, 50.0, 0.77, 5786.39
'DGE', 2383.0, 2392.0, 2379.5, 1501758.0, 2381.5, 1.5, 0.06, 59949.19
'DLG', 374.0, 375.3, 372.0, 2805635.0, 373.8, 0.2, 0.05, 5139.75
'EZJ', 1570.0, 1605.5, 1567.0, 839435.0, 1577.0, -7.0, -0.44, 6263.97
'EVR', 436.1, 448.6, 434.7, 1198970.0, 444.3, -8.2, -1.85, 6362.61
'EXPN', 1518.5, 1528.0, 1515.5, 498573.0, 1520.5, -2.0, -0.13, 14154.38
'FERG', 5122.0, 5152.0, 5086.0, 136735.0, 5098.0, 24.0, 0.47, 12894.84
'FRES', 1197.5, 1206.5, 1192.0, 393767.0, 1197.5, 0.0, 0.0, 8824.3
'GFS', 253.9, 256.8, 253.0, 1373991.0, 254.3, -0.4, -0.16, 3945.7
'GKN', 420.3, 427.5, 416.9, 31952190.0, 420.0, 0.3, 0.07, 7212.75
'GSK', 1301.4, 1302.2, 1289.8, 1969560.0, 1290.0, 11.4, 0.88, 63434.88
'GLEN', 360.6, 368.9, 359.5, 19530208.0, 364.5, -3.9, -1.07, 52468.83
'HLMA', 1171.0, 1175.0, 1167.0, 499671.0, 1166.0, 5.0, 0.43, 4421.28
'HMSO', 450.2, 450.9, 444.4, 2554468.0, 447.9, 2.3, 0.51, 3552.69
'HL.', 1680.0, 1695.5, 1654.0, 504944.0, 1657.0, 23.0, 1.39, 7859.46
'HSBA', 698.7, 706.1, 698.7, 10601527.0, 705.0, -6.3, -0.89, 141347.75
'IMB', 2574.5, 2599.5, 2570.5, 613667.0, 2584.0, -9.5, -0.37, 24773.09
'INF', 702.0, 704.0, 696.2, 2174367.0, 697.6, 4.4, 0.63, 5748.26
'IHG', 4480.0, 4504.0, 4441.0, 250630.0, 4454.0, 26.0, 0.58, 8462.16
'ITRK', 4852.0, 4895.0, 4830.0, 194952.0, 4873.0, -21.0, -0.43, 7864.56
'IAG', 606.8, 619.4, 606.0, 4786002.0, 615.0, -8.2, -1.33, 12620.44
'ITV', 152.6, 155.2, 151.65, 7392996.0, 153.9, -1.3, -0.84, 6195.1
'JMAT', 3049.0, 3080.0, 3027.0, 147451.0, 3030.0, 19.0, 0.63, 5864.06
'JE.', 849.0, 858.0, 843.2, 1836981.0, 849.0, 0.0, 0.0, 5765.06
'KGF', 345.6, 350.5, 345.4, 6199917.0, 347.8, -2.2, -0.63, 7537.43
'LAND', 916.9, 918.5, 911.4, 669782.0, 913.0, 3.9, 0.43, 6768.34
'LGEN', 254.4, 255.4, 252.6, 6938410.0, 253.4, 1.0, 0.39, 15090.63
'LLOY', 66.62, 67.3, 66.6, 69161200.0, 67.0, -0.38, -0.57, 47878.18
'LSE', 3897.0, 3901.0, 3837.0, 269645.0, 3837.0, 60.0, 1.56, 13389.88
'MKS', 287.3, 289.5, 287.0, 2252927.0, 286.7, 0.6, 0.21, 4658.09
'MDC', 567.4, 578.6, 566.2, 994745.0, 574.4, -7.0, -1.22, 4234.73
'MCRO', 1988.5, 2002.0, 1981.5, 486952.0, 1988.0, 0.5, 0.03, 8652.52
'MNDI', 1910.5, 1971.5, 1904.0, 1215327.0, 1911.0, -0.5, -0.03, 7017.97
'MRW', 225.6, 227.3, 224.4, 2955069.0, 222.7, 2.9, 1.3, 5201.42
