Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'RSA', 613.2, 616.4, 611.6, 2358019.0, 613.4, -0.2, -0.03, 6258.4
'SGE', 667.0, 673.2, 661.0, 1337156.0, 662.0, 5.0, 0.76, 7155.36
'SBRY', 253.0, 256.4, 252.1, 3233454.0, 253.0, 0.0, 0.0, 5537.92
'SDR', 3360.0, 3378.0, 3343.0, 131354.0, 3347.0, 13.0, 0.39, 7564.06
'SMT', 455.8, 459.0, 448.4, 2132634.0, 451.2, 4.6, 1.02, 6298.84
'SGRO', 581.6, 582.6, 574.0, 808248.0, 572.2, 9.4, 1.64, 5712.26
'SVT', 1741.5, 1746.0, 1715.5, 410459.0, 1722.0, 19.5, 1.13, 4062.6
'SHP', 3215.0, 3221.0, 3159.0, 1054847.0, 3205.5, 9.5, 0.3, 29077.75
'SKY', 1368.5, 1375.0, 1364.5, 1790941.0, 1373.5, -5.0, -0.36, 23610.7
'SN.', 1279.0, 1280.0, 1269.5, 2443540.0, 1264.0, 15.0, 1.19, 11061.48
'SMDS', 475.7, 477.4, 459.4, 2538046.0, 459.8, 15.9, 3.46, 4910.14
'SMIN', 1558.0, 1575.5, 1552.0, 289771.0, 1552.5, 5.5, 0.35, 6139.5
'SKG', 2514.0, 2542.0, 2450.0, 699207.0, 2430.0, 84.0, 3.46, 5754.42
'SSE', 1211.5, 1217.5, 1205.5, 1331342.0, 1214.0, -2.5, -0.21, 12385.67
'STJ', 1117.0, 1122.5, 1103.5, 689527.0, 1108.5, 8.5, 0.77, 5857.27
'STAN', 772.5, 783.2, 771.3, 3744924.0, 780.0, -7.5, -0.96, 25664.57
'SLA', 362.9, 368.6, 362.3, 2096234.0, 366.2, -3.3, -0.9, 10902.05
'TW.', 186.35, 189.95, 185.4, 7239104.0, 186.05, 0.3, 0.16, 6087.13
'TSCO', 203.0, 206.4, 201.6, 16862122.0, 202.0, 1.0, 0.5, 16514.69
'TUI', 1500.0, 1523.5, 1499.5, 578299.0, 1518.0, -18.0, -1.19, 8911.24
'ULVR', 3752.5, 3762.5, 3696.0, 897606.0, 3712.5, 40.0, 1.08, 45970.69
'UU.', 672.0, 674.0, 663.6, 1180494.0, 662.8, 9.2, 1.39, 4519.56
'VOD', 202.05, 202.1, 199.14, 29715453.0, 199.02, 3.03, 1.52, 52985.67
'WTB', 3789.0, 3825.0, 3786.0, 950848.0, 3799.0, -10.0, -0.26, 6966.83
'WPP', 1253.5, 1270.5, 1252.0, 3169318.0, 1266.0, -12.5, -0.99, 15997.28
