Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'FERG', 5176.0, 5252.0, 5144.0, 411374.0, 5218.0, -42.0, -0.8
'FRES', 1279.5, 1319.0, 1262.5, 991565.0, 1332.0, -52.5, -3.94
'GFS', 265.6, 266.8, 263.0, 3003155.0, 262.9, 2.7, 1.03
'GKN', 430.9, 431.6, 420.0, 4152097.0, 430.0, 0.9, 0.21
'GSK', 1303.0, 1310.4, 1295.4, 4551039.0, 1301.0, 2.0, 0.15
'GLEN', 396.75, 403.3, 394.65, 25183905.0, 401.4, -4.65, -1.16
'HLMA', 1214.0, 1232.0, 1207.0, 525386.0, 1228.0, -14.0, -1.14
'HMSO', 458.5, 468.6, 455.8, 4394312.0, 465.8, -7.3, -1.57
'HL.', 1726.0, 1749.5, 1721.0, 502955.0, 1734.0, -8.0, -0.46
'HSBA', 721.0, 722.8, 715.1, 10881496.0, 721.4, -0.4, -0.06
'IMB', 2615.0, 2658.5, 2614.5, 1266150.0, 2634.5, -19.5, -0.74
'INF', 685.4, 692.4, 684.4, 1786804.0, 686.8, -1.4, -0.2
'IHG', 4684.0, 4715.0, 4648.0, 380372.0, 4645.0, 39.0, 0.84
'ITRK', 4918.0, 4958.0, 4901.0, 199444.0, 4910.0, 8.0, 0.16
'IAG', 604.6, 608.4, 602.8, 4300613.0, 602.8, 1.8, 0.3
'ITV', 173.9, 176.2, 173.4, 12815372.0, 171.45, 2.45, 1.43
'JMAT', 3137.0, 3188.0, 3095.0, 625133.0, 3152.0, -15.0, -0.48
'JE.', 874.0, 879.0, 869.4, 1697928.0, 872.6, 1.4, 0.16
'KGF', 363.4, 364.2, 360.2, 4510239.0, 360.3, 3.1, 0.86
'LAND', 932.6, 948.0, 928.6, 1065657.0, 943.2, -10.6, -1.12
'LGEN', 263.8, 265.1, 262.3, 6884191.0, 262.3, 1.5, 0.57
'LLOY', 69.0, 69.19, 68.56, 85293823.0, 68.55, 0.45, 0.66
'LSE', 4061.0, 4111.0, 4052.0, 200274.0, 4084.0, -23.0, -0.56
'MKS', 299.8, 302.7, 296.5, 2632953.0, 300.3, -0.5, -0.17
'MDC', 605.6, 611.0, 599.6, 728742.0, 600.0, 5.6, 0.93
'MCRO', 2064.0, 2077.0, 2053.0, 920626.0, 2062.0, 2.0, 0.1
'MNDI', 1891.0, 1906.5, 1885.0, 665740.0, 1885.5, 5.5, 0.29
'MRW', 224.9, 226.9, 224.3, 3475797.0, 224.8, 0.1, 0.04
'NG.', 760.2, 768.0, 754.8, 4700362.0, 765.7, -5.5, -0.72
'NXT', 4926.0, 4959.0, 4883.0, 178555.0, 4930.0, -4.0, -0.08
'NMC', 3514.0, 3548.0, 3464.0, 180566.0, 3524.0, -10.0, -0.28
'OML', 257.0, 258.5, 256.0, 5684080.0, 254.8, 2.2, 0.86
'PPB', 8590.0, 8590.0, 8450.0, 209807.0, 8500.0, 90.0, 1.06
'PSON', 724.0, 727.6, 698.8, 2876641.0, 714.0, 10.0, 1.4
'PSN', 2618.0, 2822.0, 2614.0, 3491801.0, 2488.0, 130.0, 5.23
'PRU', 1841.0, 1863.0, 1831.0, 2493293.0, 1839.0, 2.0, 0.11
'RRS', 5946.0, 6114.0, 5934.0, 408861.0, 6090.0, -144.0, -2.36
'RDSA', 2295.0, 2308.0, 2278.5, 3184524.0, 2278.5, 16.5, 0.72
'RDSB', 2317.5, 2334.0, 2309.5, 2942765.0, 2314.0, 3.5, 0.15
'RB.', 5823.0, 6012.0, 5823.0, 964548.0, 5980.0, -157.0, -2.63
'REL', 1494.5, 1517.5, 1491.0, 2817852.0, 1502.0, -7.5, -0.5
'RTO', 292.0, 294.3, 290.9, 2070169.0, 292.0, 0.0, 0.0
'RIO', 4038.0, 4087.0, 4031.0, 2940857.0, 4064.0, -26.0, -0.64
'RR.', 852.8, 855.6, 846.2, 2942682.0, 849.8, 3.0, 0.35
'RBS', 270.9, 271.4, 268.1, 8537407.0, 268.1, 2.8, 1.04
'RSA', 633.0, 643.8, 629.4, 2398319.0, 638.8, -5.8, -0.91
'SGE', 693.0, 699.8, 689.8, 1381747.0, 695.6, -2.6, -0.37
'SBRY', 257.7, 258.7, 256.7, 2694378.0, 256.8, 0.9, 0.35
'SDR', 3476.0, 3491.0, 3454.0, 223304.0, 3450.0, 26.0, 0.75
'SMT', 468.6, 470.0, 465.4, 1785571.0, 466.6, 2.0, 0.43
'SGRO', 578.0, 589.2, 577.2, 1036140.0, 586.0, -8.0, -1.37
'SVT', 1766.0, 1786.0, 1753.0, 439250.0, 1780.0, -14.0, -0.79
'SHP', 3054.5, 3084.0, 2984.5, 1509814.0, 3002.5, 52.0, 1.73
'SKY', 1327.0, 1355.0, 1300.0, 18231678.0, 1105.0, 222.0, 20.09
'SN.', 1283.5, 1286.0, 1267.5, 1212445.0, 1276.5, 7.0, 0.55
'SMDS', 483.5, 487.9, 481.1, 1477670.0, 485.2, -1.7, -0.35
'SMIN', 1601.5, 1614.0, 1595.5, 930510.0, 1595.0, 6.5, 0.41
'SKG', 2522.0, 2554.0, 2500.0, 271562.0, 2506.0, 16.0, 0.64
'SSE', 1243.5, 1260.0, 1239.0, 1701532.0, 1253.5, -10.0, -0.8
'STJ', 1128.5, 1153.0, 1126.5, 755125.0, 1144.0, -15.5, -1.35
'STAN', 837.4, 864.2, 812.3, 7706022.0, 829.0, 8.4, 1.01
'SLA', 374.4, 380.1, 370.8, 5496740.0, 371.0, 3.4, 0.92
'TW.', 194.15, 197.55, 193.9, 16131339.0, 192.2, 1.95, 1.01
'TSCO', 206.8, 208.4, 206.1, 14755486.0, 206.0, 0.8, 0.39
'TUI', 1544.0, 1549.0, 1535.5, 571154.0, 1529.5, 14.5, 0.95
'ULVR', 3754.0, 3856.0, 3752.0, 1305196.0, 3831.5, -77.5, -2.02
'UU.', 685.0, 690.6, 678.2, 1439786.0, 688.0, -3.0, -0.44
'VOD', 204.85, 206.8, 203.65, 24296909.0, 205.55, -0.7, -0.34
'WTB', 3928.0, 3940.0, 3906.0, 162456.0, 3914.0, 14.0, 0.36
'WPP', 1372.0, 1395.0, 1370.5, 2367430.0, 1381.5, -9.5, -0.69
