Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 913.6, 918.6, 903.8, 292627.0, 906.0, 7.6, 0.84, 8813.7
'ABF', 2594.0, 2625.0, 2593.0, 216258.0, 2607.0, -13.0, -0.5, 20638.95
'ADM', 1837.5, 1853.0, 1835.5, 140884.0, 1845.0, -7.5, -0.41, 5254.24
'AAL', 1696.6, 1710.6, 1664.6, 1665633.0, 1687.6, 9.0, 0.53, 23704.11
'ANTO', 854.0, 857.8, 839.8, 850760.0, 842.6, 11.4, 1.35, 8306.9
'AHT', 2031.0, 2049.0, 2010.0, 557444.0, 1998.5, 32.5, 1.63, 9977.03
'AZN', 4746.5, 4759.5, 4715.0, 569564.0, 4736.0, 10.5, 0.22, 59940.74
'AV.', 498.8, 500.8, 495.1, 2734402.0, 497.5, 1.3, 0.26, 19955.75
'BA.', 575.0, 578.6, 570.4, 1147590.0, 576.0, -1.0, -0.17, 18336.61
'BARC', 205.85, 207.2, 204.35, 12197195.0, 205.3, 0.55, 0.27, 34962.98
'BDEV', 540.4, 546.4, 530.8, 1606129.0, 532.4, 8.0, 1.5, 5361.14
'BKG', 3792.0, 3816.0, 3757.0, 146465.0, 3765.0, 27.0, 0.72, 5098.39
'BLT', 1428.0, 1432.8, 1404.6, 3093456.0, 1412.6, 15.4, 1.09, 29823.99
'BP.', 465.4, 468.75, 464.7, 7069377.0, 464.1, 1.3, 0.28, 91324.93
'BATS', 4193.0, 4222.5, 4175.0, 1165670.0, 4220.0, -27.0, -0.64, 96969.16
'BLND', 632.2, 634.6, 626.8, 780264.0, 627.6, 4.6, 0.73, 6311.47
'BT.A', 236.85, 238.9, 235.7, 4087955.0, 236.25, 0.6, 0.25, 23531.66
'BNZL', 1956.5, 1961.5, 1948.0, 255924.0, 1950.0, 6.5, 0.33, 6545.61
'BRBY', 1638.0, 1658.0, 1635.0, 536436.0, 1634.5, 3.5, 0.21, 6980.67
'CCL', 4635.0, 4653.0, 4603.0, 173152.0, 4621.0, 14.0, 0.3, 9860.68
'CNA', 141.95, 142.85, 140.5, 10231901.0, 141.4, 0.55, 0.39, 7907.62
'CCH', 2371.0, 2379.0, 2357.0, 129578.0, 2364.0, 7.0, 0.3, 8607.93
'CPG', 1522.0, 1530.5, 1520.5, 742112.0, 1524.0, -2.0, -0.13, 24096.33
'CRH', 2450.0, 2471.0, 2394.0, 606583.0, 2399.0, 51.0, 2.13, 20050.98
