Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'RSA', 612.8, 616.4, 612.4, 736023.0, 613.4, -0.6, -0.1, 6258.4
'SGE', 667.8, 673.2, 661.0, 720016.0, 662.0, 5.8, 0.88, 7155.36
'SBRY', 253.9, 256.4, 253.4, 1097656.0, 253.0, 0.9, 0.36, 5537.92
'SDR', 3361.0, 3378.0, 3343.0, 82711.0, 3347.0, 14.0, 0.42, 7564.06
'SMT', 458.2, 459.0, 448.4, 1475798.0, 451.2, 7.0, 1.55, 6298.84
'SGRO', 579.0, 582.0, 574.0, 534733.0, 572.2, 6.8, 1.19, 5712.26
'SVT', 1734.0, 1738.0, 1715.5, 266972.0, 1722.0, 12.0, 0.7, 4062.6
'SHP', 3187.5, 3215.0, 3159.0, 640242.0, 3205.5, -18.0, -0.56, 29077.75
'SKY', 1371.5, 1375.0, 1369.0, 1113861.0, 1373.5, -2.0, -0.15, 23610.7
'SN.', 1271.0, 1279.5, 1269.5, 448686.0, 1264.0, 7.0, 0.55, 11061.48
'SMDS', 475.1, 477.4, 459.4, 1779156.0, 459.8, 15.3, 3.33, 4910.14
'SMIN', 1568.5, 1575.5, 1552.0, 156776.0, 1552.5, 16.0, 1.03, 6139.5
'SKG', 2514.0, 2542.0, 2450.0, 551913.0, 2430.0, 84.0, 3.46, 5754.42
'SSE', 1209.0, 1217.5, 1208.5, 674205.0, 1214.0, -5.0, -0.41, 12385.67
'STJ', 1116.5, 1122.5, 1103.5, 412148.0, 1108.5, 8.0, 0.72, 5857.27
'STAN', 777.3, 783.2, 775.7, 2296932.0, 780.0, -2.7, -0.35, 25664.57
'SLA', 364.4, 368.6, 364.1, 1264361.0, 366.2, -1.8, -0.49, 10902.05
'TW.', 187.85, 189.95, 185.4, 4928928.0, 186.05, 1.8, 0.97, 6087.13
'TSCO', 202.7, 206.4, 202.6, 12079767.0, 202.0, 0.7, 0.35, 16514.69
'TUI', 1509.5, 1523.5, 1505.5, 236990.0, 1518.0, -8.5, -0.56, 8911.24
'ULVR', 3718.0, 3731.0, 3696.0, 488241.0, 3712.5, 5.5, 0.15, 45970.69
'UU.', 669.2, 670.2, 663.6, 717840.0, 662.8, 6.4, 0.97, 4519.56
'VOD', 200.7, 201.5, 199.14, 9428256.0, 199.02, 1.68, 0.84, 52985.67
'WTB', 3804.0, 3825.0, 3791.0, 64408.0, 3799.0, 5.0, 0.13, 6966.83
'WPP', 1265.5, 1270.5, 1256.0, 1858450.0, 1266.0, -0.5, -0.04, 15997.28
