Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'SHP', 3177.5, 3215.0, 3159.0, 609448.0, 3205.5, -28.0, -0.87, 29077.75
'SKY', 1370.0, 1375.0, 1369.0, 1067874.0, 1373.5, -3.5, -0.25, 23610.7
'SN.', 1273.0, 1279.5, 1269.5, 423139.0, 1264.0, 9.0, 0.71, 11061.48
'SMDS', 476.0, 477.4, 459.4, 1719838.0, 459.8, 16.2, 3.52, 4910.14
'SMIN', 1569.0, 1575.5, 1552.0, 148041.0, 1552.5, 16.5, 1.06, 6139.5
'SKG', 2522.0, 2542.0, 2450.0, 548684.0, 2430.0, 92.0, 3.79, 5754.42
'SSE', 1209.5, 1217.5, 1208.5, 587713.0, 1214.0, -4.5, -0.37, 12385.67
'STJ', 1118.0, 1122.5, 1103.5, 366982.0, 1108.5, 9.5, 0.86, 5857.27
'STAN', 778.9, 783.2, 775.7, 2244241.0, 780.0, -1.1, -0.14, 25664.57
'SLA', 364.6, 368.6, 364.1, 1195167.0, 366.2, -1.6, -0.44, 10902.05
'TW.', 188.25, 189.95, 185.4, 4726997.0, 186.05, 2.2, 1.18, 6087.13
'TSCO', 202.8, 206.4, 202.6, 11762103.0, 202.0, 0.8, 0.4, 16514.69
'TUI', 1512.0, 1523.5, 1505.5, 217999.0, 1518.0, -6.0, -0.4, 8911.24
'ULVR', 3717.0, 3731.0, 3696.0, 469451.0, 3712.5, 4.5, 0.12, 45970.69
'UU.', 667.0, 670.2, 663.6, 682622.0, 662.8, 4.2, 0.63, 4519.56
'VOD', 200.8, 201.5, 199.14, 8917696.0, 199.02, 1.78, 0.89, 52985.67
'WTB', 3807.0, 3825.0, 3791.0, 63298.0, 3799.0, 8.0, 0.21, 6966.83
'WPP', 1267.5, 1268.5, 1256.0, 1808320.0, 1266.0, 1.5, 0.12, 15997.28
