Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 916.8, 917.8, 903.8, 197005.0, 906.0, 10.8, 1.19, 8813.7
'ABF', 2601.0, 2625.0, 2597.0, 164407.0, 2607.0, -6.0, -0.23, 20638.95
'ADM', 1846.5, 1853.0, 1835.5, 94006.0, 1845.0, 1.5, 0.08, 5254.24
'AAL', 1707.8, 1709.0, 1664.6, 1273134.0, 1687.6, 20.2, 1.2, 23704.11
'ANTO', 852.8, 857.8, 839.8, 685112.0, 842.6, 10.2, 1.21, 8306.9
'AHT', 2047.0, 2049.0, 2010.0, 418361.0, 1998.5, 48.5, 2.43, 9977.03
'AZN', 4741.5, 4759.5, 4715.0, 446706.0, 4736.0, 5.5, 0.12, 59940.74
'AV.', 500.0, 500.6, 495.1, 2014362.0, 497.5, 2.5, 0.5, 19955.75
'BA.', 577.6, 578.6, 570.4, 779271.0, 576.0, 1.6, 0.28, 18336.61
'BARC', 206.65, 207.2, 204.35, 10087019.0, 205.3, 1.35, 0.66, 34962.98
'BDEV', 545.6, 546.4, 530.8, 1103325.0, 532.4, 13.2, 2.48, 5361.14
'BKG', 3807.0, 3816.0, 3757.0, 109747.0, 3765.0, 42.0, 1.12, 5098.39
'BLT', 1428.8, 1432.6, 1404.6, 2547456.0, 1412.6, 16.2, 1.15, 29823.99
'BP.', 466.7, 468.75, 464.7, 4780319.0, 464.1, 2.6, 0.56, 91324.93
'BATS', 4183.5, 4222.5, 4176.0, 961030.0, 4220.0, -36.5, -0.86, 96969.16
'BLND', 633.2, 634.2, 626.8, 529581.0, 627.6, 5.6, 0.89, 6311.47
'BT.A', 237.35, 238.9, 235.7, 3003962.0, 236.25, 1.1, 0.47, 23531.66
'BNZL', 1958.0, 1960.5, 1948.0, 158883.0, 1950.0, 8.0, 0.41, 6545.61
'BRBY', 1651.0, 1658.0, 1639.0, 335842.0, 1634.5, 16.5, 1.01, 6980.67
'CCL', 4641.0, 4645.0, 4603.0, 118013.0, 4621.0, 20.0, 0.43, 9860.68
'CNA', 141.85, 142.3, 140.5, 7407762.0, 141.4, 0.45, 0.32, 7907.62
'CCH', 2372.0, 2379.0, 2357.0, 70073.0, 2364.0, 8.0, 0.34, 8607.93
'CPG', 1526.5, 1530.5, 1520.5, 624540.0, 1524.0, 2.5, 0.16, 24096.33
'CRH', 2451.0, 2457.0, 2394.0, 390673.0, 2399.0, 52.0, 2.17, 20050.98
'CRDA', 4497.0, 4504.0, 4437.0, 63495.0, 4456.0, 41.0, 0.92, 5854.86
'DCC', 6585.0, 6605.0, 6505.0, 49534.0, 6515.0, 70.0, 1.07, 5786.39
'DGE', 2387.0, 2392.0, 2379.5, 606789.0, 2381.5, 5.5, 0.23, 59949.19
'DLG', 373.7, 374.6, 372.0, 650781.0, 373.8, -0.1, -0.03, 5139.75
'EZJ', 1586.5, 1605.5, 1571.0, 407477.0, 1577.0, 9.5, 0.6, 6263.97
'EVR', 443.3, 448.6, 441.1, 382817.0, 444.3, -1.0, -0.23, 6362.61
'EXPN', 1524.5, 1527.5, 1518.5, 173381.0, 1520.5, 4.0, 0.26, 14154.38
'FERG', 5142.0, 5152.0, 5086.0, 50604.0, 5098.0, 44.0, 0.86, 12894.84
'FRES', 1196.5, 1206.5, 1192.0, 193451.0, 1197.5, -1.0, -0.08, 8824.3
'GFS', 255.0, 256.8, 253.2, 459849.0, 254.3, 0.7, 0.28, 3945.7
'GKN', 423.4, 427.5, 416.9, 1672731.0, 420.0, 3.4, 0.81, 7212.75
'GSK', 1294.8, 1296.6, 1289.8, 773401.0, 1290.0, 4.8, 0.37, 63434.88
'GLEN', 365.25, 368.9, 359.5, 9149320.0, 364.5, 0.75, 0.21, 52468.83
'HLMA', 1172.0, 1175.0, 1167.0, 303230.0, 1166.0, 6.0, 0.51, 4421.28
'HMSO', 447.2, 448.3, 444.4, 1075863.0, 447.9, -0.7, -0.16, 3552.69
'HL.', 1693.5, 1695.5, 1654.0, 195494.0, 1657.0, 36.5, 2.2, 7859.46
'HSBA', 702.4, 706.1, 701.6, 4998943.0, 705.0, -2.6, -0.37, 141347.75
'IMB', 2582.5, 2599.5, 2579.0, 313430.0, 2584.0, -1.5, -0.06, 24773.09
'INF', 701.0, 702.0, 696.2, 212530.0, 697.6, 3.4, 0.49, 5748.26
'IHG', 4493.0, 4504.0, 4441.0, 116781.0, 4454.0, 39.0, 0.88, 8462.16
'ITRK', 4879.0, 4894.0, 4853.0, 120171.0, 4873.0, 6.0, 0.12, 7864.56
'IAG', 614.6, 619.4, 613.4, 1400224.0, 615.0, -0.4, -0.07, 12620.44
'ITV', 152.95, 155.2, 152.7, 3326022.0, 153.9, -0.95, -0.62, 6195.1
'JMAT', 3076.0, 3080.0, 3027.0, 73763.0, 3030.0, 46.0, 1.52, 5864.06
'JE.', 854.0, 855.4, 843.2, 950424.0, 849.0, 5.0, 0.59, 5765.06
'KGF', 349.6, 350.5, 347.5, 901425.0, 347.8, 1.8, 0.52, 7537.43
'LAND', 913.8, 916.7, 911.4, 340098.0, 913.0, 0.8, 0.09, 6768.34
'LGEN', 255.0, 255.3, 252.6, 2956994.0, 253.4, 1.6, 0.63, 15090.63
'LLOY', 67.1, 67.3, 66.6, 36223446.0, 67.0, 0.1, 0.15, 47878.18
'LSE', 3859.0, 3901.0, 3837.0, 115642.0, 3837.0, 22.0, 0.57, 13389.88
'MKS', 288.5, 289.5, 287.0, 1251133.0, 286.7, 1.8, 0.63, 4658.09
'MDC', 569.0, 578.6, 568.0, 491759.0, 574.4, -5.4, -0.94, 4234.73
'MCRO', 1993.0, 2002.0, 1985.0, 196341.0, 1988.0, 5.0, 0.25, 8652.52
'MNDI', 1952.5, 1971.5, 1912.0, 620152.0, 1911.0, 41.5, 2.17, 7017.97
'MRW', 225.1, 227.3, 224.4, 1646346.0, 222.7, 2.4, 1.08, 5201.42
'NG.', 740.1, 742.6, 737.6, 1499231.0, 739.2, 0.9, 0.12, 25067.81
'NXT', 4740.0, 4757.0, 4690.0, 111687.0, 4680.0, 60.0, 1.28, 6882.25
'NMC', 3378.0, 3396.0, 3324.0, 121769.0, 3332.0, 46.0, 1.38, 6806.8
'OML', 248.1, 248.4, 245.5, 1786590.0, 246.0, 2.1, 0.85, 12127.73
'PPB', 8290.0, 8340.0, 8205.0, 36144.0, 8295.0, -5.0, -0.06, 6984.38
'PSON', 724.6, 725.4, 718.2, 383535.0, 718.8, 5.8, 0.81, 5834.97
'PSN', 2668.0, 2672.0, 2583.0, 441576.0, 2584.0, 84.0, 3.25, 7974.02
'PRU', 1796.0, 1798.5, 1776.5, 432535.0, 1790.5, 5.5, 0.31, 46297.08
'RRS', 5914.0, 5976.0, 5914.0, 88024.0, 5940.0, -26.0, -0.44, 5582.68
'RDSA', 2258.5, 2272.0, 2243.5, 1178902.0, 2249.5, 9.0, 0.4, 102226.61
'RDSB', 2282.5, 2301.5, 2274.5, 942485.0, 2279.5, 3.0, 0.13, 85378.37
'RB.', 5642.0, 5700.0, 5640.0, 316813.0, 5690.0, -48.0, -0.84, 39865.56
'REL', 1475.5, 1477.0, 1460.5, 951248.0, 1467.5, 8.0, 0.55, 15749.9
'RTO', 269.0, 276.5, 268.4, 1226415.0, 272.5, -3.5, -1.28, 5006.73
'RIO', 3686.0, 3708.0, 3632.0, 1473326.0, 3638.5, 47.5, 1.31, 49660.55
'RR.', 814.0, 821.6, 800.2, 1356951.0, 817.4, -3.4, -0.42, 15041.28
'RBS', 261.7, 262.2, 257.0, 4779625.0, 257.6, 4.1, 1.59, 30592.21
'RSA', 613.4, 616.4, 612.6, 540734.0, 613.4, 0.0, 0.0, 6258.4
'SGE', 672.4, 673.2, 661.0, 355330.0, 662.0, 10.4, 1.57, 7155.36
'SBRY', 254.6, 256.4, 253.9, 646899.0, 253.0, 1.6, 0.63, 5537.92
'SDR', 3373.0, 3376.0, 3343.0, 54783.0, 3347.0, 26.0, 0.78, 7564.06
'SMT', 457.8, 457.8, 448.4, 941316.0, 451.2, 6.6, 1.46, 6298.84
'SGRO', 580.4, 582.0, 574.0, 372180.0, 572.2, 8.2, 1.43, 5712.26
'SVT', 1731.5, 1738.0, 1715.5, 195424.0, 1722.0, 9.5, 0.55, 4062.6
'SHP', 3174.0, 3215.0, 3159.0, 473725.0, 3205.5, -31.5, -0.98, 29077.75
'SKY', 1371.5, 1375.0, 1370.0, 715902.0, 1373.5, -2.0, -0.15, 23610.7
'SN.', 1275.5, 1279.5, 1269.5, 313158.0, 1264.0, 11.5, 0.91, 11061.48
'SMDS', 477.2, 477.4, 459.4, 967982.0, 459.8, 17.4, 3.78, 4910.14
'SMIN', 1574.0, 1575.5, 1552.0, 111394.0, 1552.5, 21.5, 1.38, 6139.5
'SKG', 2524.0, 2524.0, 2450.0, 474338.0, 2430.0, 94.0, 3.87, 5754.42
'SSE', 1214.0, 1217.5, 1211.0, 422726.0, 1214.0, 0.0, 0.0, 12385.67
