Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'SLA', 374.0, 380.1, 370.8, 11010410.0, 374.0, 0.0, 0.0, 11044.95
'HMSO', 455.7, 468.6, 455.7, 7486490.0, 455.7, 0.0, 0.0, 3694.67
'III', 948.0, 953.0, 937.6, 2365163.0, 948.0, 0.0, 0.0, 9198.93
'PSN', 2604.0, 2822.0, 2604.0, 5675613.0, 2604.0, 0.0, 0.0, 7677.78
'BRBY', 1538.0, 1556.5, 1538.0, 1159521.0, 1538.0, 0.0, 0.0, 6604.84
'HLMA', 1213.0, 1232.0, 1207.0, 821373.0, 1213.0, 0.0, 0.0, 4656.37
'SBRY', 257.7, 258.7, 256.7, 6283727.0, 257.7, 0.0, 0.0, 5621.1
'KGF', 362.5, 364.4, 360.2, 8306077.0, 362.5, 0.0, 0.0, 7808.33
'STJ', 1125.5, 1153.0, 1123.5, 1493168.0, 1125.5, 0.0, 0.0, 6044.85
'ITV', 173.2, 176.2, 172.75, 30001023.0, 173.2, 0.0, 0.0, 6901.56
'NXT', 4912.0, 4959.0, 4883.0, 415930.0, 4912.0, 0.0, 0.0, 7249.89
'SMT', 467.0, 470.0, 465.4, 2215250.0, 467.0, 0.0, 0.0, 6513.83
'GLEN', 396.5, 403.3, 394.65, 39133199.0, 396.5, 0.0, 0.0, 57780.49
'SGRO', 575.2, 589.2, 574.6, 2216446.0, 575.2, 0.0, 0.0, 5850.02
'VOD', 204.8, 206.8, 203.65, 42837332.0, 204.8, 0.0, 0.0, 54724.17
'EXPN', 1557.5, 1585.5, 1555.0, 1570613.0, 1557.5, 0.0, 0.0, 14661.72
'TSCO', 207.1, 208.4, 206.1, 32718137.0, 207.1, 0.0, 0.0, 16841.71
'HL.', 1725.5, 1749.5, 1721.0, 920718.0, 1725.5, 0.0, 0.0, 8224.68
'BLT', 1525.0, 1548.8, 1518.4, 8597049.0, 1525.0, 0.0, 0.0, 32564.43
'ULVR', 3752.0, 3856.0, 3744.5, 2068216.0, 3752.0, 0.0, 0.0, 47444.23
'DLG', 387.9, 397.0, 380.3, 11055119.0, 387.9, 0.0, 0.0, 5343.25
'MNDI', 1893.5, 1906.5, 1885.0, 1208287.0, 1893.5, 0.0, 0.0, 6924.33
'MKS', 300.0, 302.7, 296.5, 5262253.0, 300.0, 0.0, 0.0, 4879.06
'DGE', 2479.0, 2504.5, 2476.5, 5200455.0, 2479.0, 0.0, 0.0, 62604.93
'FERG', 5186.0, 5252.0, 5144.0, 765623.0, 5186.0, 0.0, 0.0, 13198.36
'DCC', 6735.0, 6845.0, 6700.0, 200888.0, 6735.0, 0.0, 0.0, 6052.84
'ITRK', 4925.0, 4958.0, 4901.0, 400912.0, 4925.0, 0.0, 0.0, 7924.28
'MRW', 224.9, 226.9, 224.3, 7868866.0, 224.9, 0.0, 0.0, 5250.47
'HSBA', 719.2, 722.8, 715.1, 25464784.0, 719.2, 0.0, 0.0, 144635.84
'CPG', 1550.0, 1559.0, 1547.0, 4337351.0, 1550.0, 0.0, 0.0, 24546.96
'JE.', 875.0, 879.0, 869.4, 2588622.0, 875.0, 0.0, 0.0, 5925.31
'IAG', 603.4, 608.4, 602.8, 6659198.0, 603.4, 0.0, 0.0, 12370.08
'PSON', 727.0, 728.6, 698.8, 8524603.0, 727.0, 0.0, 0.0, 5796.0
'MCRO', 2060.0, 2077.0, 2053.0, 1667865.0, 2060.0, 0.0, 0.0, 8974.59
'RIO', 4047.5, 4087.0, 4031.0, 4862487.0, 4047.5, 0.0, 0.0, 55468.05
'SN.', 1284.0, 1286.0, 1267.5, 2012824.0, 1284.0, 0.0, 0.0, 11170.87
'BP.', 478.2, 482.6, 476.85, 28744088.0, 478.2, 0.0, 0.0, 94620.97
'BLND', 637.2, 653.0, 635.0, 3160158.0, 637.2, 0.0, 0.0, 6538.74
'EVR', 438.0, 440.5, 424.0, 4076773.0, 438.0, 0.0, 0.0, 6099.12
'SMIN', 1600.0, 1614.0, 1595.5, 1861037.0, 1600.0, 0.0, 0.0, 6307.57
'LLOY', 69.03, 69.19, 68.56, 156596090.0, 69.03, 0.0, 0.0, 48985.81
'MDC', 607.2, 611.0, 599.6, 1173318.0, 607.2, 0.0, 0.0, 4423.46
'BARC', 212.0, 212.3, 209.2, 75807825.0, 212.0, 0.0, 0.0, 35507.95
'AAL', 1842.0, 1870.0, 1828.8, 6021128.0, 1842.0, 0.0, 0.0, 25895.29
