Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'RSA', 613.4, 616.4, 612.4, 762109.0, 613.4, 0.0, 0.0, 6258.4
'SGE', 667.8, 673.2, 661.0, 795887.0, 662.0, 5.8, 0.88, 7155.36
'SBRY', 253.9, 256.4, 253.4, 1158195.0, 253.0, 0.9, 0.36, 5537.92
'SDR', 3366.0, 3378.0, 3343.0, 85675.0, 3347.0, 19.0, 0.57, 7564.06
'SMT', 458.6, 459.0, 448.4, 1538610.0, 451.2, 7.4, 1.64, 6298.84
'SGRO', 579.6, 582.0, 574.0, 556483.0, 572.2, 7.4, 1.29, 5712.26
'SVT', 1731.5, 1738.0, 1715.5, 269909.0, 1722.0, 9.5, 0.55, 4062.6
'SHP', 3183.0, 3215.0, 3159.0, 653796.0, 3205.5, -22.5, -0.7, 29077.75
'SKY', 1372.0, 1375.0, 1369.0, 1134097.0, 1373.5, -1.5, -0.11, 23610.7
'SN.', 1271.5, 1279.5, 1269.5, 496273.0, 1264.0, 7.5, 0.59, 11061.48
'SMDS', 475.2, 477.4, 459.4, 1859217.0, 459.8, 15.4, 3.35, 4910.14
'SMIN', 1570.0, 1575.5, 1552.0, 162368.0, 1552.5, 17.5, 1.13, 6139.5
'SKG', 2514.0, 2542.0, 2450.0, 556567.0, 2430.0, 84.0, 3.46, 5754.42
'SSE', 1210.5, 1217.5, 1208.5, 685872.0, 1214.0, -3.5, -0.29, 12385.67
'STJ', 1117.0, 1122.5, 1103.5, 424161.0, 1108.5, 8.5, 0.77, 5857.27
'STAN', 777.6, 783.2, 775.7, 2324082.0, 780.0, -2.4, -0.31, 25664.57
'SLA', 364.6, 368.6, 363.6, 1338361.0, 366.2, -1.6, -0.44, 10902.05
'TW.', 187.95, 189.95, 185.4, 5089218.0, 186.05, 1.9, 1.02, 6087.13
'TSCO', 202.4, 206.4, 202.2, 12331637.0, 202.0, 0.4, 0.2, 16514.69
'TUI', 1509.0, 1523.5, 1505.5, 259209.0, 1518.0, -9.0, -0.59, 8911.24
'ULVR', 3721.0, 3731.0, 3696.0, 517281.0, 3712.5, 8.5, 0.23, 45970.69
'UU.', 668.6, 670.2, 663.6, 742389.0, 662.8, 5.8, 0.88, 4519.56
'VOD', 200.45, 201.5, 199.14, 9792666.0, 199.02, 1.43, 0.72, 52985.67
'WTB', 3808.0, 3825.0, 3791.0, 67507.0, 3799.0, 9.0, 0.24, 6966.83
'WPP', 1264.0, 1270.5, 1256.0, 2056999.0, 1266.0, -2.0, -0.16, 15997.28
