Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'CPG', 1551.5, 1552.0, 1542.5, 477599.0, 1550.0, 1.5, 0.1
'CRH', 2418.0, 2439.0, 2415.0, 428225.0, 2436.0, -18.0, -0.74
'CRDA', 4576.0, 4580.0, 4527.0, 78744.0, 4550.0, 26.0, 0.57
'DCC', 6685.0, 6730.0, 6675.0, 31432.0, 6735.0, -50.0, -0.74
'DGE', 2475.5, 2487.5, 2468.5, 2155669.0, 2479.0, -3.5, -0.14
'DLG', 387.2, 391.2, 385.9, 4211748.0, 387.9, -0.7, -0.18
'EZJ', 1688.5, 1695.0, 1663.5, 416591.0, 1679.0, 9.5, 0.57
'EVR', 430.5, 436.3, 425.8, 869990.0, 438.0, -7.5, -1.71
'EXPN', 1556.0, 1556.0, 1546.5, 257223.0, 1557.5, -1.5, -0.1
'FERG', 5150.0, 5216.0, 5138.0, 190060.0, 5186.0, -36.0, -0.69
'FRES', 1234.5, 1277.5, 1232.5, 361585.0, 1273.0, -38.5, -3.02
'GFS', 263.7, 263.8, 260.7, 591437.0, 265.6, -1.9, -0.72
'GKN', 434.4, 434.4, 428.0, 2963039.0, 430.7, 3.7, 0.86
'GSK', 1310.4, 1310.8, 1294.4, 1983681.0, 1303.8, 6.6, 0.51
'GLEN', 387.7, 393.5, 386.45, 12399074.0, 396.5, -8.8, -2.22
'HLMA', 1210.0, 1214.0, 1208.0, 132709.0, 1213.0, -3.0, -0.25
'HMSO', 449.5, 454.7, 448.0, 1924378.0, 455.7, -6.2, -1.36
'HL.', 1725.0, 1727.0, 1712.0, 127739.0, 1725.5, -0.5, -0.03
'HSBA', 721.5, 723.6, 714.3, 6644802.0, 719.2, 2.3, 0.32
'IMB', 2617.5, 2639.0, 2590.0, 777174.0, 2606.0, 11.5, 0.44
'INF', 692.0, 699.2, 675.4, 1236370.0, 686.0, 6.0, 0.87
'IHG', 4712.0, 4714.0, 4663.0, 105772.0, 4699.0, 13.0, 0.28
'ITRK', 4926.0, 4938.0, 4889.0, 72159.0, 4925.0, 1.0, 0.02
'IAG', 609.0, 609.2, 598.8, 1972762.0, 603.4, 5.6, 0.93
'ITV', 161.0, 169.75, 157.05, 27528236.0, 173.2, -12.2, -7.04
'JMAT', 3137.0, 3155.0, 3125.0, 160139.0, 3155.0, -18.0, -0.57
'JE.', 875.8, 879.6, 871.0, 516045.0, 875.0, 0.8, 0.09
'KGF', 359.4, 359.4, 350.0, 6398278.0, 362.5, -3.1, -0.86
'LAND', 925.0, 929.2, 915.7, 730030.0, 927.5, -2.5, -0.27
'LGEN', 264.8, 265.3, 262.6, 2611238.0, 263.4, 1.4, 0.53
'LLOY', 69.14, 69.2, 68.69, 30582040.0, 69.03, 0.11, 0.16
'LSE', 4065.0, 4067.0, 4009.0, 61094.0, 4054.0, 11.0, 0.27
'MKS', 299.2, 299.4, 295.9, 631687.0, 300.0, -0.8, -0.27
'MDC', 597.8, 604.6, 594.0, 726787.0, 607.2, -9.4, -1.55
'MCRO', 2060.0, 2074.0, 2052.0, 299211.0, 2060.0, 0.0, 0.0
'MNDI', 1895.0, 1896.5, 1872.0, 412801.0, 1893.5, 1.5, 0.08
'MRW', 225.9, 226.2, 222.2, 1740714.0, 224.9, 1.0, 0.44
'NG.', 750.0, 754.6, 745.7, 2439203.0, 756.5, -6.5, -0.86
'NXT', 4886.0, 4909.0, 4860.0, 74940.0, 4912.0, -26.0, -0.53
'NMC', 3476.0, 3506.0, 3470.0, 67275.0, 3516.0, -40.0, -1.14
'OML', 257.0, 258.0, 255.4, 2855646.0, 257.8, -0.8, -0.31
'PPB', 8540.0, 8575.0, 8500.0, 111749.0, 8585.0, -45.0, -0.52
'PSON', 727.6, 728.8, 720.0, 987423.0, 727.0, 0.6, 0.08
'PSN', 2609.0, 2630.0, 2555.0, 1106763.0, 2604.0, 5.0, 0.19
'PRU', 1845.0, 1849.5, 1828.5, 922478.0, 1841.0, 4.0, 0.22
'RRS', 5844.0, 5942.0, 5816.0, 285866.0, 5948.0, -104.0, -1.75
'RDSA', 2307.0, 2312.5, 2287.5, 1267196.0, 2302.5, 4.5, 0.2
'RDSB', 2325.5, 2331.5, 2299.0, 1062278.0, 2316.5, 9.0, 0.39
'RB.', 5790.0, 5883.0, 5772.0, 484011.0, 5841.0, -51.0, -0.87
'REL', 1490.0, 1496.5, 1480.0, 907523.0, 1491.0, -1.0, -0.07
'RTO', 291.1, 291.6, 288.2, 2492568.0, 292.1, -1.0, -0.34
'RIO', 3936.0, 4017.5, 3916.5, 1822075.0, 4047.5, -111.5, -2.75
'RR.', 850.2, 852.4, 846.0, 485747.0, 852.4, -2.2, -0.26
'RBS', 268.9, 270.3, 267.9, 4433624.0, 270.4, -1.5, -0.55
'RSA', 633.6, 634.6, 630.6, 828145.0, 633.6, 0.0, 0.0
'SGE', 695.0, 696.0, 687.6, 597390.0, 692.2, 2.8, 0.4
'SBRY', 259.8, 260.5, 255.3, 1969238.0, 257.7, 2.1, 0.81
'SDR', 3455.0, 3484.0, 3451.0, 49114.0, 3471.0, -16.0, -0.46
'SMT', 464.8, 467.4, 462.0, 619386.0, 467.0, -2.2, -0.47
'SGRO', 564.0, 574.4, 563.4, 700774.0, 575.2, -11.2, -1.95
'SVT', 1732.0, 1757.5, 1723.0, 189214.0, 1757.5, -25.5, -1.45
'SHP', 3082.5, 3125.0, 3028.0, 714267.0, 3054.0, 28.5, 0.93
'SKY', 1333.0, 1340.5, 1320.0, 2000991.0, 1331.5, 1.5, 0.11
'SN.', 1280.0, 1283.5, 1277.5, 357558.0, 1284.0, -4.0, -0.31
'SMDS', 481.0, 482.3, 480.0, 418573.0, 483.0, -2.0, -0.41
'SMIN', 1599.5, 1601.0, 1587.5, 136397.0, 1600.0, -0.5, -0.03
'SKG', 2526.0, 2528.0, 2498.0, 90785.0, 2528.0, -2.0, -0.08
'SSE', 1234.5, 1239.5, 1228.5, 814447.0, 1241.0, -6.5, -0.52
'STJ', 1162.5, 1173.0, 1113.5, 921068.0, 1125.5, 37.0, 3.29
'STAN', 814.9, 825.0, 810.4, 2179684.0, 839.0, -24.1, -2.87
'SLA', 372.9, 374.5, 370.7, 1778587.0, 374.0, -1.1, -0.29
'TW.', 189.3, 190.35, 181.2, 15638798.0, 193.75, -4.45, -2.3
'TSCO', 212.5, 214.5, 205.6, 14653696.0, 207.1, 5.4, 2.61
'TUI', 1543.5, 1551.0, 1535.0, 339499.0, 1553.0, -9.5, -0.61
'ULVR', 3752.5, 3757.0, 3728.0, 603247.0, 3752.0, 0.5, 0.01
'UU.', 674.6, 682.6, 668.8, 624315.0, 681.6, -7.0, -1.03
'VOD', 203.8, 204.35, 202.95, 9828983.0, 204.8, -1.0, -0.49
'WTB', 3921.0, 3930.0, 3894.0, 61717.0, 3928.0, -7.0, -0.18
'WPP', 1382.0, 1395.0, 1364.5, 1040501.0, 1374.0, 8.0, 0.58
