Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'LGEN', 254.0, 255.4, 252.6, 4648573.0, 253.4, 0.6, 0.24, 15090.63
'LLOY', 66.87, 67.3, 66.6, 47551051.0, 67.0, -0.13, -0.19, 47878.18
'LSE', 3857.0, 3901.0, 3837.0, 163435.0, 3837.0, 20.0, 0.52, 13389.88
'MKS', 288.1, 289.5, 287.0, 1743360.0, 286.7, 1.4, 0.49, 4658.09
'MDC', 568.4, 578.6, 567.6, 609569.0, 574.4, -6.0, -1.04, 4234.73
'MCRO', 1986.5, 2002.0, 1981.5, 324092.0, 1988.0, -1.5, -0.08, 8652.52
'MNDI', 1935.0, 1971.5, 1912.0, 737634.0, 1911.0, 24.0, 1.26, 7017.97
'MRW', 225.2, 227.3, 224.4, 2055469.0, 222.7, 2.5, 1.12, 5201.42
'NG.', 740.6, 742.6, 737.6, 2103114.0, 739.2, 1.4, 0.19, 25067.81
'NXT', 4718.0, 4757.0, 4690.0, 138477.0, 4680.0, 38.0, 0.81, 6882.25
'NMC', 3340.0, 3396.0, 3324.0, 177003.0, 3332.0, 8.0, 0.24, 6806.8
'OML', 247.4, 248.4, 245.5, 2579059.0, 246.0, 1.4, 0.57, 12127.73
'PPB', 8310.0, 8340.0, 8205.0, 101445.0, 8295.0, 15.0, 0.18, 6984.38
'PSON', 723.2, 725.4, 718.2, 574466.0, 718.8, 4.4, 0.61, 5834.97
'PSN', 2636.0, 2672.0, 2583.0, 579878.0, 2584.0, 52.0, 2.01, 7974.02
'PRU', 1787.5, 1798.5, 1776.5, 640923.0, 1790.5, -3.0, -0.17, 46297.08
'RRS', 5904.0, 5976.0, 5896.0, 125433.0, 5940.0, -36.0, -0.61, 5582.68
'RDSA', 2255.5, 2272.0, 2243.5, 1483785.0, 2249.5, 6.0, 0.27, 102226.61
'RDSB', 2278.0, 2301.5, 2274.5, 1257671.0, 2279.5, -1.5, -0.07, 85378.37
'RB.', 5655.0, 5700.0, 5621.0, 450235.0, 5690.0, -35.0, -0.62, 39865.56
'REL', 1473.5, 1478.5, 1460.5, 1193331.0, 1467.5, 6.0, 0.41, 15749.9
'RTO', 267.2, 276.5, 266.5, 2029665.0, 272.5, -5.3, -1.94, 5006.73
'RIO', 3678.5, 3708.0, 3632.0, 1767851.0, 3638.5, 40.0, 1.1, 49660.55
'RR.', 809.8, 821.6, 800.2, 2425963.0, 817.4, -7.6, -0.93, 15041.28
'RBS', 259.6, 262.4, 257.0, 6504276.0, 257.6, 2.0, 0.78, 30592.21
'RSA', 613.0, 616.4, 612.4, 750513.0, 613.4, -0.4, -0.07, 6258.4
'SGE', 666.2, 673.2, 661.0, 786679.0, 662.0, 4.2, 0.63, 7155.36
'SBRY', 254.0, 256.4, 253.4, 1140170.0, 253.0, 1.0, 0.4, 5537.92
'SDR', 3360.0, 3378.0, 3343.0, 83763.0, 3347.0, 13.0, 0.39, 7564.06
'SMT', 458.0, 459.0, 448.4, 1508969.0, 451.2, 6.8, 1.51, 6298.84
'SGRO', 577.8, 582.0, 574.0, 543680.0, 572.2, 5.6, 0.98, 5712.26
'SVT', 1733.5, 1738.0, 1715.5, 267490.0, 1722.0, 11.5, 0.67, 4062.6
'SHP', 3187.0, 3215.0, 3159.0, 646217.0, 3205.5, -18.5, -0.58, 29077.75
'SKY', 1371.0, 1375.0, 1369.0, 1113939.0, 1373.5, -2.5, -0.18, 23610.7
'SN.', 1270.0, 1279.5, 1269.5, 466597.0, 1264.0, 6.0, 0.47, 11061.48
'SMDS', 474.8, 477.4, 459.4, 1805009.0, 459.8, 15.0, 3.26, 4910.14
'SMIN', 1568.0, 1575.5, 1552.0, 160181.0, 1552.5, 15.5, 1.0, 6139.5
'SKG', 2512.0, 2542.0, 2450.0, 552108.0, 2430.0, 82.0, 3.37, 5754.42
'SSE', 1210.0, 1217.5, 1208.5, 680087.0, 1214.0, -4.0, -0.33, 12385.67
'STJ', 1116.5, 1122.5, 1103.5, 418815.0, 1108.5, 8.0, 0.72, 5857.27
'STAN', 777.4, 783.2, 775.7, 2313380.0, 780.0, -2.6, -0.33, 25664.57
'SLA', 364.1, 368.6, 363.6, 1306361.0, 366.2, -2.1, -0.57, 10902.05
'TW.', 187.9, 189.95, 185.4, 5000952.0, 186.05, 1.85, 0.99, 6087.13
'TSCO', 202.2, 206.4, 202.2, 12183775.0, 202.0, 0.2, 0.1, 16514.69
'TUI', 1509.0, 1523.5, 1505.5, 239699.0, 1518.0, -9.0, -0.59, 8911.24
'ULVR', 3719.0, 3731.0, 3696.0, 502839.0, 3712.5, 6.5, 0.18, 45970.69
'UU.', 669.0, 670.2, 663.6, 730603.0, 662.8, 6.2, 0.94, 4519.56
'VOD', 200.5, 201.5, 199.14, 9607156.0, 199.02, 1.48, 0.74, 52985.67
'WTB', 3803.0, 3825.0, 3791.0, 66438.0, 3799.0, 4.0, 0.11, 6966.83
'WPP', 1265.0, 1270.5, 1256.0, 1867306.0, 1266.0, -1.0, -0.08, 15997.28
