Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'DLG', 390.1, 393.0, 388.1, 1685900.0, 389.9, 0.2, 0.05
'AV.', 501.8, 503.6, 499.9, 8208306.0, 502.6, -0.8, -0.16
'ANTO', 894.4, 894.6, 878.2, 1022794.0, 902.0, -7.6, -0.84
'CCH', 2453.0, 2466.0, 2438.0, 220459.0, 2475.0, -22.0, -0.89
'PRU', 1843.0, 1851.5, 1840.0, 605160.0, 1853.0, -10.0, -0.54
'CPG', 1542.5, 1553.5, 1540.5, 1027821.0, 1553.0, -10.5, -0.68
'AAL', 1752.2, 1760.0, 1700.0, 3395519.0, 1796.6, -44.4, -2.47
'SGE', 696.0, 703.2, 690.0, 874894.0, 706.0, -10.0, -1.42
'IAG', 621.6, 622.4, 612.2, 1913396.0, 616.8, 4.8, 0.78
'RSA', 631.6, 637.2, 614.2, 8719029.0, 613.0, 18.6, 3.03
'MDC', 596.2, 606.8, 592.2, 750074.0, 605.0, -8.8, -1.45
'ITV', 167.8, 172.0, 167.5, 6862956.0, 172.25, -4.45, -2.58
'SDR', 3439.0, 3470.0, 3431.0, 84901.0, 3480.0, -41.0, -1.18
'DGE', 2464.0, 2469.0, 2447.0, 1371779.0, 2496.5, -32.5, -1.3
'SBRY', 255.0, 256.1, 253.2, 2004278.0, 255.3, -0.3, -0.12
'KGF', 355.9, 360.3, 354.2, 3361469.0, 360.6, -4.7, -1.3
'BKG', 3866.0, 3882.0, 3835.0, 148570.0, 3889.0, -23.0, -0.59
'LSE', 4044.0, 4072.0, 4020.0, 145903.0, 4069.0, -25.0, -0.61
'HSBA', 729.6, 736.2, 728.2, 8627155.0, 747.3, -17.7, -2.37
'ABF', 2649.0, 2657.0, 2638.0, 144536.0, 2657.0, -8.0, -0.3
'EVR', 426.9, 427.4, 415.4, 909630.0, 427.6, -0.7, -0.16
'EZJ', 1688.5, 1694.5, 1668.5, 374926.0, 1696.0, -7.5, -0.44
'BLND', 630.8, 635.4, 629.2, 1395948.0, 639.0, -8.2, -1.28
'BARC', 212.1, 215.0, 207.8, 56261376.0, 202.1, 10.0, 4.95
'MNDI', 1884.0, 1911.0, 1875.5, 496848.0, 1926.5, -42.5, -2.21
'BT.A', 232.6, 233.75, 230.05, 5843637.0, 232.5, 0.1, 0.04
'BA.', 577.8, 607.2, 576.6, 6783725.0, 601.4, -23.6, -3.92
'CCL', 4870.0, 4882.0, 4850.0, 196485.0, 4923.0, -53.0, -1.08
'MRW', 222.4, 223.1, 220.5, 1805389.0, 221.9, 0.5, 0.23
'SMIN', 1582.0, 1598.5, 1577.5, 187042.0, 1602.5, -20.5, -1.28
'NXT', 4937.0, 4968.0, 4918.0, 95348.0, 4983.0, -46.0, -0.92
'SGRO', 578.6, 581.2, 574.4, 554127.0, 582.6, -4.0, -0.69
'BDEV', 555.4, 568.2, 548.0, 4134384.0, 567.4, -12.0, -2.11
'FRES', 1316.5, 1324.5, 1311.5, 199763.0, 1332.0, -15.5, -1.16
'EXPN', 1557.5, 1572.0, 1556.0, 414501.0, 1576.5, -19.0, -1.21
'FERG', 5264.0, 5288.0, 5256.0, 166038.0, 5274.0, -10.0, -0.19
'SSE', 1219.0, 1225.0, 1211.5, 1447555.0, 1219.5, -0.5, -0.04
'SKY', 1098.0, 1100.5, 1094.0, 5603706.0, 1100.0, -2.0, -0.18
'SHP', 3005.5, 3041.0, 2970.5, 916211.0, 2992.0, 13.5, 0.45
'RBS', 278.7, 281.0, 277.5, 7523537.0, 277.4, 1.3, 0.47
'JE.', 869.4, 879.0, 860.8, 594488.0, 878.8, -9.4, -1.07
'GKN', 419.3, 421.0, 418.0, 2985953.0, 422.3, -3.0, -0.71
'RIO', 3966.5, 3976.5, 3926.0, 1205124.0, 4016.0, -49.5, -1.23
'SKG', 2586.0, 2610.0, 2576.0, 115462.0, 2616.0, -30.0, -1.15
'RRS', 6074.0, 6150.0, 6050.0, 171508.0, 6174.0, -100.0, -1.62
'SVT', 1699.0, 1718.5, 1694.5, 416522.0, 1714.5, -15.5, -0.9
'STJ', 1135.5, 1140.0, 1130.0, 318071.0, 1142.5, -7.0, -0.61
'UU.', 660.6, 667.6, 658.0, 459876.0, 662.2, -1.6, -0.24
'ADM', 1914.0, 1920.5, 1892.0, 142662.0, 1897.0, 17.0, 0.9
'WPP', 1360.0, 1372.0, 1356.0, 1323200.0, 1379.5, -19.5, -1.41
'PPB', 8440.0, 8500.0, 8410.0, 61033.0, 8500.0, -60.0, -0.71
'GFS', 258.1, 262.4, 257.5, 1320300.0, 262.8, -4.7, -1.79
'SMT', 468.8, 468.8, 460.8, 871323.0, 469.8, -1.0, -0.21
'AHT', 2054.0, 2083.0, 2053.0, 631525.0, 2083.0, -29.0, -1.39
'MKS', 296.7, 298.6, 296.1, 983462.0, 298.6, -1.9, -0.64
'BRBY', 1541.5, 1561.0, 1535.5, 326382.0, 1565.5, -24.0, -1.53
'RTO', 292.3, 293.9, 290.3, 1801529.0, 295.4, -3.1, -1.05
'NG.', 745.9, 749.0, 740.5, 2538406.0, 746.6, -0.7, -0.09
'HMSO', 466.0, 467.6, 462.6, 1800696.0, 467.7, -1.7, -0.36
'JMAT', 3198.0, 3204.0, 3167.0, 76702.0, 3210.0, -12.0, -0.37
'GLEN', 400.9, 403.9, 395.2, 19298017.0, 404.55, -3.65, -0.9
'OML', 250.3, 253.0, 250.3, 2323698.0, 252.7, -2.4, -0.95
'LGEN', 260.0, 261.3, 258.8, 7985648.0, 260.6, -0.6, -0.23
'INF', 686.8, 689.0, 684.4, 658516.0, 691.0, -4.2, -0.61
'ULVR', 3729.5, 3735.0, 3687.5, 1190449.0, 3730.5, -1.0, -0.03
'LLOY', 69.24, 69.99, 68.85, 76923565.0, 69.72, -0.48, -0.69
'RR.', 833.4, 842.8, 830.6, 631135.0, 843.8, -10.4, -1.23
'STAN', 832.6, 850.0, 828.0, 997527.0, 831.4, 1.2, 0.14
'RB.', 5870.0, 5887.0, 5840.0, 655854.0, 5869.0, 1.0, 0.02
'PSN', 2455.0, 2488.0, 2442.0, 464604.0, 2484.0, -29.0, -1.17
'MCRO', 2063.0, 2068.0, 2048.0, 327122.0, 2065.0, -2.0, -0.1
'DCC', 6625.0, 6635.0, 6590.0, 234342.0, 6670.0, -45.0, -0.67
'HLMA', 1211.0, 1221.0, 1209.0, 153141.0, 1224.0, -13.0, -1.06
'LAND', 928.3, 930.3, 920.4, 922921.0, 933.1, -4.8, -0.51
'NMC', 3410.0, 3418.0, 3372.0, 127001.0, 3400.0, 10.0, 0.29
'RDSB', 2274.0, 2275.0, 2259.0, 1243082.0, 2283.5, -9.5, -0.42
'TSCO', 206.9, 208.0, 205.7, 10766876.0, 207.3, -0.4, -0.19
'BATS', 4274.5, 4323.5, 4193.5, 3462745.0, 4450.0, -175.5, -3.94
'ITRK', 4912.0, 4986.0, 4901.0, 78900.0, 5012.0, -100.0, -2.0
'CRH', 2473.0, 2486.0, 2452.0, 364775.0, 2491.0, -18.0, -0.72
'SN.', 1267.0, 1272.0, 1264.0, 1261867.0, 1272.0, -5.0, -0.39
'SMDS', 486.5, 491.5, 486.2, 573235.0, 494.6, -8.1, -1.64
'HL.', 1718.5, 1726.0, 1703.0, 295800.0, 1716.0, 2.5, 0.15
'CNA', 138.4, 139.2, 134.1, 27045514.0, 132.2, 6.2, 4.69
'REL', 1510.5, 1512.5, 1500.5, 2703745.0, 1522.5, -12.0, -0.79
'BP.', 470.6, 471.15, 466.7, 10020359.0, 472.2, -1.6, -0.34
'BLT', 1487.8, 1495.6, 1478.8, 3197991.0, 1494.0, -6.2, -0.41
'GSK', 1302.2, 1304.2, 1296.2, 1985619.0, 1324.6, -22.4, -1.69
'RDSA', 2246.0, 2247.5, 2232.5, 5050807.0, 2258.0, -12.0, -0.53
'PSON', 704.6, 704.8, 695.6, 879147.0, 701.4, 3.2, 0.46
'IMB', 2577.5, 2596.0, 2569.0, 1139000.0, 2666.0, -88.5, -3.32
'CRDA', 4495.0, 4508.0, 4460.0, 79049.0, 4523.0, -28.0, -0.62
'AZN', 4806.0, 4815.5, 4773.0, 465782.0, 4799.5, 6.5, 0.14
'VOD', 200.9, 201.85, 199.68, 20540271.0, 202.4, -1.5, -0.74
'III', 927.0, 936.0, 924.2, 524153.0, 930.2, -3.2, -0.34
'SLA', 380.6, 382.4, 377.2, 2907705.0, 381.0, -0.4, -0.1
'BNZL', 1976.5, 1997.0, 1976.0, 196257.0, 1995.0, -18.5, -0.93
'TUI', 1565.0, 1583.0, 1562.5, 417088.0, 1579.0, -14.0, -0.89
'IHG', 4666.0, 4675.0, 4630.0, 119867.0, 4686.0, -20.0, -0.43
'TW.', 190.0, 191.4, 187.9, 3573589.0, 191.35, -1.35, -0.71
'WTB', 3943.0, 3954.0, 3906.0, 120025.0, 3935.0, 8.0, 0.2
