Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 916.8, 920.4, 903.8, 408908.0, 906.0, 10.8, 1.19, 8813.7
'ABF', 2590.0, 2625.0, 2589.0, 391276.0, 2607.0, -17.0, -0.65, 20638.95
'ADM', 1848.0, 1853.0, 1834.0, 269947.0, 1845.0, 3.0, 0.16, 5254.24
'AAL', 1689.0, 1710.6, 1664.6, 1955436.0, 1687.6, 1.4, 0.08, 23704.11
'ANTO', 852.4, 857.8, 839.8, 1079693.0, 842.6, 9.8, 1.16, 8306.9
'AHT', 2035.0, 2049.0, 2010.0, 732968.0, 1998.5, 36.5, 1.83, 9977.03
'AZN', 4765.5, 4781.0, 4715.0, 1089445.0, 4736.0, 29.5, 0.62, 59940.74
'AV.', 497.0, 500.8, 495.1, 3624128.0, 497.5, -0.5, -0.1, 19955.75
'BA.', 573.4, 578.6, 570.4, 1599651.0, 576.0, -2.6, -0.45, 18336.61
'BARC', 205.3, 207.2, 204.35, 47939440.0, 205.3, 0.0, 0.0, 34962.98
'BDEV', 538.0, 546.4, 530.8, 2010249.0, 532.4, 5.6, 1.05, 5361.14
'BKG', 3795.0, 3816.0, 3757.0, 180747.0, 3765.0, 30.0, 0.8, 5098.39
'BLT', 1426.6, 1432.8, 1404.6, 4277214.0, 1412.6, 14.0, 0.99, 29823.99
'BP.', 464.7, 468.75, 464.65, 20736070.0, 464.1, 0.6, 0.13, 91324.93
'BATS', 4172.5, 4222.5, 4168.5, 1423034.0, 4220.0, -47.5, -1.13, 96969.16
'BLND', 633.0, 634.6, 626.8, 929664.0, 627.6, 5.4, 0.86, 6311.47
'BT.A', 237.5, 238.9, 235.7, 5576198.0, 236.25, 1.25, 0.53, 23531.66
'BNZL', 1961.0, 1961.5, 1948.0, 347966.0, 1950.0, 11.0, 0.56, 6545.61
'BRBY', 1646.5, 1658.0, 1633.5, 735179.0, 1634.5, 12.0, 0.73, 6980.67
'CCL', 4641.0, 4653.0, 4603.0, 236934.0, 4621.0, 20.0, 0.43, 9860.68
'CNA', 141.45, 142.85, 140.5, 23471366.0, 141.4, 0.05, 0.04, 7907.62
'CCH', 2373.0, 2379.0, 2357.0, 914872.0, 2364.0, 9.0, 0.38, 8607.93
'CPG', 1522.5, 1530.5, 1520.5, 885726.0, 1524.0, -1.5, -0.1, 24096.33
'CRH', 2452.0, 2471.0, 2394.0, 804288.0, 2399.0, 53.0, 2.21, 20050.98
'CRDA', 4462.0, 4505.0, 4437.0, 148849.0, 4456.0, 6.0, 0.13, 5854.86
'DCC', 6565.0, 6605.0, 6505.0, 90097.0, 6515.0, 50.0, 0.77, 5786.39
'DGE', 2385.5, 2392.0, 2379.5, 1287980.0, 2381.5, 4.0, 0.17, 59949.19
'DLG', 374.2, 375.3, 372.0, 2571564.0, 373.8, 0.4, 0.11, 5139.75
'EZJ', 1573.5, 1605.5, 1571.0, 755003.0, 1577.0, -3.5, -0.22, 6263.97
'EVR', 438.8, 448.6, 435.6, 953999.0, 444.3, -5.5, -1.24, 6362.61
'EXPN', 1519.5, 1528.0, 1518.5, 444874.0, 1520.5, -1.0, -0.07, 14154.38
'FERG', 5132.0, 5152.0, 5086.0, 114720.0, 5098.0, 34.0, 0.67, 12894.84
'FRES', 1201.0, 1206.5, 1192.0, 357964.0, 1197.5, 3.5, 0.29, 8824.3
'GFS', 254.1, 256.8, 253.2, 1233436.0, 254.3, -0.2, -0.08, 3945.7
'GKN', 421.2, 427.5, 416.9, 31692775.0, 420.0, 1.2, 0.29, 7212.75
'GSK', 1302.2, 1302.2, 1289.8, 1640911.0, 1290.0, 12.2, 0.95, 63434.88
