Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'SVT', 1766.0, 1766.0, 1704.0, 852640.0, 1766.0, 0.0, 0.0
'BA.', 565.0, 577.4, 556.0, 19349754.0, 565.0, 0.0, 0.0
'DLG', 388.2, 392.2, 385.6, 13992726.0, 388.2, 0.0, 0.0
'BP.', 476.1, 476.5, 468.8, 29077956.0, 476.1, 0.0, 0.0
'FRES', 1311.0, 1323.0, 1309.0, 708749.0, 1311.0, 0.0, 0.0
'AV.', 500.8, 505.8, 498.2, 6677876.0, 500.8, 0.0, 0.0
'NXT', 4929.0, 4985.0, 4904.0, 318740.0, 4929.0, 0.0, 0.0
'SGRO', 587.4, 589.4, 585.8, 1723450.0, 587.4, 0.0, 0.0
'NMC', 3498.0, 3530.0, 3442.0, 275380.0, 3498.0, 0.0, 0.0
'BATS', 4460.0, 4460.0, 4359.0, 5466625.0, 4460.0, 0.0, 0.0
'HMSO', 476.2, 480.1, 469.7, 5548537.0, 476.2, 0.0, 0.0
'OML', 254.1, 256.5, 251.4, 12483465.0, 254.1, 0.0, 0.0
'SMT', 464.2, 470.4, 462.4, 2882825.0, 464.2, 0.0, 0.0
'INF', 688.4, 690.8, 686.4, 2210369.0, 688.4, 0.0, 0.0
'AZN', 4752.0, 4791.0, 4710.5, 1826179.0, 4752.0, 0.0, 0.0
'SGE', 698.0, 700.2, 691.6, 2783388.0, 698.0, 0.0, 0.0
'VOD', 203.85, 205.15, 202.15, 51780376.0, 203.85, 0.0, 0.0
'CCH', 2459.0, 2467.0, 2435.0, 755084.0, 2459.0, 0.0, 0.0
'SBRY', 255.5, 256.1, 253.9, 7394224.0, 255.5, 0.0, 0.0
'REL', 1518.0, 1521.0, 1505.0, 4534679.0, 1518.0, 0.0, 0.0
'EZJ', 1631.5, 1677.0, 1631.5, 2391736.0, 1631.5, 0.0, 0.0
'KGF', 353.0, 354.3, 349.9, 8895433.0, 353.0, 0.0, 0.0
'ANTO', 899.8, 903.6, 892.0, 2322209.0, 899.8, 0.0, 0.0
'TSCO', 205.4, 207.2, 204.8, 44875698.0, 205.4, 0.0, 0.0
'MRW', 224.0, 224.3, 221.9, 4922955.0, 224.0, 0.0, 0.0
'BLT', 1516.0, 1528.0, 1507.6, 7949773.0, 1516.0, 0.0, 0.0
'BDEV', 549.4, 554.8, 545.4, 3968517.0, 549.4, 0.0, 0.0
'SN.', 1265.0, 1269.5, 1258.5, 1852799.0, 1265.0, 0.0, 0.0
'IMB', 2614.5, 2623.5, 2582.5, 2531507.0, 2614.5, 0.0, 0.0
'BNZL', 2011.0, 2018.0, 1983.0, 1065155.0, 2011.0, 0.0, 0.0
'HSBA', 723.4, 729.2, 722.1, 21218434.0, 723.4, 0.0, 0.0
'GFS', 260.9, 261.9, 258.9, 12567374.0, 260.9, 0.0, 0.0
'CCL', 4797.0, 4843.0, 4786.0, 592748.0, 4797.0, 0.0, 0.0
'MCRO', 2031.0, 2065.0, 2018.0, 1221895.0, 2031.0, 0.0, 0.0
'RDSB', 2285.0, 2296.5, 2276.0, 3162711.0, 2285.0, 0.0, 0.0
'PRU', 1832.5, 1849.5, 1821.5, 5105610.0, 1832.5, 0.0, 0.0
'SDR', 3427.0, 3465.0, 3420.0, 395796.0, 3427.0, 0.0, 0.0
'SHP', 3024.0, 3125.0, 3002.0, 2732993.0, 3024.0, 0.0, 0.0
'LLOY', 68.65, 69.16, 68.31, 145931107.0, 68.65, 0.0, 0.0
'MNDI', 1877.5, 1905.5, 1871.0, 1568790.0, 1877.5, 0.0, 0.0
