Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 914.2, 915.0, 903.8, 185422.0, 906.0, 8.2, 0.91, 8813.7
'ABF', 2604.0, 2625.0, 2597.0, 157889.0, 2607.0, -3.0, -0.12, 20638.95
'ADM', 1843.0, 1853.0, 1835.5, 84887.0, 1845.0, -2.0, -0.11, 5254.24
'AAL', 1705.0, 1708.0, 1664.6, 1191028.0, 1687.6, 17.4, 1.03, 23704.11
'ANTO', 854.4, 857.8, 839.8, 656729.0, 842.6, 11.8, 1.4, 8306.9
'AHT', 2045.0, 2047.0, 2010.0, 391517.0, 1998.5, 46.5, 2.33, 9977.03
'AZN', 4739.5, 4759.5, 4715.0, 431017.0, 4736.0, 3.5, 0.07, 59940.74
'AV.', 500.0, 500.6, 495.1, 1931482.0, 497.5, 2.5, 0.5, 19955.75
'BA.', 577.6, 578.0, 570.4, 752656.0, 576.0, 1.6, 0.28, 18336.61
'BARC', 206.4, 207.2, 204.35, 9866186.0, 205.3, 1.1, 0.54, 34962.98
'BDEV', 545.8, 546.0, 530.8, 1024860.0, 532.4, 13.4, 2.52, 5361.14
'BKG', 3809.0, 3816.0, 3757.0, 105970.0, 3765.0, 44.0, 1.17, 5098.39
'BLT', 1429.2, 1432.6, 1404.6, 2386880.0, 1412.6, 16.6, 1.18, 29823.99
'BP.', 467.0, 468.75, 464.7, 4605763.0, 464.1, 2.9, 0.62, 91324.93
'BATS', 4180.0, 4222.5, 4179.0, 924278.0, 4220.0, -40.0, -0.95, 96969.16
'BLND', 633.0, 634.2, 626.8, 504345.0, 627.6, 5.4, 0.86, 6311.47
'BT.A', 237.7, 238.9, 235.7, 2849947.0, 236.25, 1.45, 0.61, 23531.66
'BNZL', 1957.0, 1959.5, 1948.0, 147125.0, 1950.0, 7.0, 0.36, 6545.61
'BRBY', 1654.0, 1658.0, 1639.0, 312913.0, 1634.5, 19.5, 1.19, 6980.67
'CCL', 4634.0, 4640.0, 4603.0, 108841.0, 4621.0, 13.0, 0.28, 9860.68
'CNA', 141.8, 142.0, 140.5, 6894492.0, 141.4, 0.4, 0.28, 7907.62
'CCH', 2374.0, 2379.0, 2357.0, 64725.0, 2364.0, 10.0, 0.42, 8607.93
'CPG', 1525.0, 1530.5, 1520.5, 594813.0, 1524.0, 1.0, 0.07, 24096.33
'CRH', 2449.0, 2453.0, 2394.0, 363916.0, 2399.0, 50.0, 2.08, 20050.98
'CRDA', 4495.0, 4504.0, 4437.0, 59358.0, 4456.0, 39.0, 0.88, 5854.86
'DCC', 6575.0, 6605.0, 6505.0, 47664.0, 6515.0, 60.0, 0.92, 5786.39
'DGE', 2386.0, 2392.0, 2379.5, 568401.0, 2381.5, 4.5, 0.19, 59949.19
'DLG', 373.8, 374.6, 372.0, 630973.0, 373.8, 0.0, 0.0, 5139.75
'EZJ', 1587.0, 1605.5, 1571.0, 365667.0, 1577.0, 10.0, 0.63, 6263.97
