Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'CCH', 2377.0, 2384.0, 2357.0, 996056.0, 2364.0, 13.0, 0.55, 8607.93
'CPG', 1523.0, 1530.5, 1519.5, 1092912.0, 1524.0, -1.0, -0.07, 24096.33
'CRH', 2442.0, 2471.0, 2394.0, 1645932.0, 2399.0, 43.0, 1.79, 20050.98
'CRDA', 4418.0, 4505.0, 4418.0, 221703.0, 4456.0, -38.0, -0.85, 5854.86
'DCC', 6585.0, 6605.0, 6505.0, 144303.0, 6515.0, 70.0, 1.07, 5786.39
'DGE', 2395.0, 2400.5, 2379.5, 2003811.0, 2381.5, 13.5, 0.57, 59949.19
'DLG', 377.9, 377.9, 372.0, 3501489.0, 373.8, 4.1, 1.1, 5139.75
'EZJ', 1571.0, 1605.5, 1567.0, 958836.0, 1577.0, -6.0, -0.38, 6263.97
'EVR', 434.0, 448.6, 431.1, 1522629.0, 444.3, -10.3, -2.32, 6362.61
'EXPN', 1510.5, 1528.0, 1510.0, 636415.0, 1520.5, -10.0, -0.66, 14154.38
'FERG', 5106.0, 5152.0, 5086.0, 168007.0, 5098.0, 8.0, 0.16, 12894.84
'FRES', 1202.5, 1206.5, 1192.0, 451005.0, 1197.5, 5.0, 0.42, 8824.3
'GFS', 253.8, 256.8, 253.0, 1678170.0, 254.3, -0.5, -0.2, 3945.7
'GKN', 419.5, 427.5, 416.9, 33335409.0, 420.0, -0.5, -0.12, 7212.75
'GSK', 1303.2, 1304.6, 1289.8, 2491186.0, 1290.0, 13.2, 1.02, 63434.88
'GLEN', 361.15, 368.9, 359.5, 24919426.0, 364.5, -3.35, -0.92, 52468.83
'HLMA', 1168.0, 1175.0, 1167.0, 565636.0, 1166.0, 2.0, 0.17, 4421.28
'HMSO', 451.4, 452.2, 444.4, 2950777.0, 447.9, 3.5, 0.78, 3552.69
'HL.', 1664.5, 1695.5, 1654.0, 611310.0, 1657.0, 7.5, 0.45, 7859.46
'HSBA', 698.9, 706.1, 698.7, 12612154.0, 705.0, -6.1, -0.87, 141347.75
'IMB', 2576.5, 2599.5, 2570.5, 739144.0, 2584.0, -7.5, -0.29, 24773.09
'INF', 700.6, 704.0, 696.2, 2281195.0, 697.6, 3.0, 0.43, 5748.26
'IHG', 4462.0, 4504.0, 4441.0, 298989.0, 4454.0, 8.0, 0.18, 8462.16
'ITRK', 4832.0, 4895.0, 4829.0, 222420.0, 4873.0, -41.0, -0.84, 7864.56
'IAG', 605.8, 619.4, 605.4, 5390069.0, 615.0, -9.2, -1.5, 12620.44
'ITV', 153.4, 155.2, 151.65, 13201427.0, 153.9, -0.5, -0.32, 6195.1
'JMAT', 3030.0, 3080.0, 3027.0, 174189.0, 3030.0, 0.0, 0.0, 5864.06
'JE.', 847.8, 858.0, 843.2, 2165798.0, 849.0, -1.2, -0.14, 5765.06
'KGF', 344.2, 350.5, 344.2, 7008259.0, 347.8, -3.6, -1.04, 7537.43
'LAND', 919.4, 920.6, 911.4, 810613.0, 913.0, 6.4, 0.7, 6768.34
'LGEN', 254.4, 255.4, 252.6, 7826885.0, 253.4, 1.0, 0.39, 15090.63
'LLOY', 66.56, 67.3, 66.52, 84186600.0, 67.0, -0.44, -0.66, 47878.18
'LSE', 3883.0, 3904.0, 3837.0, 352001.0, 3837.0, 46.0, 1.2, 13389.88
'MKS', 286.8, 289.5, 286.6, 2608445.0, 286.7, 0.1, 0.03, 4658.09
'MDC', 568.8, 578.6, 566.2, 1197747.0, 574.4, -5.6, -0.97, 4234.73
'MCRO', 1990.0, 2002.0, 1981.5, 599261.0, 1988.0, 2.0, 0.1, 8652.52
'MNDI', 1904.5, 1971.5, 1892.0, 1395368.0, 1911.0, -6.5, -0.34, 7017.97
'MRW', 225.8, 227.3, 224.4, 3408006.0, 222.7, 3.1, 1.39, 5201.42
'NG.', 745.9, 747.6, 737.6, 4436483.0, 739.2, 6.7, 0.91, 25067.81
'NXT', 4715.0, 4757.0, 4690.0, 211732.0, 4680.0, 35.0, 0.75, 6882.25
'NMC', 3320.0, 3396.0, 3320.0, 238869.0, 3332.0, -12.0, -0.36, 6806.8
'OML', 248.4, 249.2, 245.5, 6510163.0, 246.0, 2.4, 0.98, 12127.73
'PPB', 8305.0, 8340.0, 8205.0, 147609.0, 8295.0, 10.0, 0.12, 6984.38
'PSON', 722.8, 729.6, 718.2, 1121337.0, 718.8, 4.0, 0.56, 5834.97
'PSN', 2639.0, 2672.0, 2583.0, 906352.0, 2584.0, 55.0, 2.13, 7974.02
'PRU', 1783.0, 1798.5, 1776.5, 1218382.0, 1790.5, -7.5, -0.42, 46297.08
'RRS', 5942.0, 5976.0, 5868.0, 230856.0, 5940.0, 2.0, 0.03, 5582.68
'RDSA', 2250.5, 2272.0, 2240.5, 2293645.0, 2249.5, 1.0, 0.04, 102226.61
'RDSB', 2271.0, 2301.5, 2265.5, 2360032.0, 2279.5, -8.5, -0.37, 85378.37
'RB.', 5654.0, 5700.0, 5621.0, 758743.0, 5690.0, -36.0, -0.63, 39865.56
'REL', 1472.5, 1478.5, 1460.5, 2444367.0, 1467.5, 5.0, 0.34, 15749.9
'RTO', 260.2, 276.5, 260.0, 3665437.0, 272.5, -12.3, -4.51, 5006.73
'RIO', 3661.5, 3708.0, 3632.0, 3271916.0, 3638.5, 23.0, 0.63, 49660.55
'RR.', 812.6, 821.6, 800.2, 4714756.0, 817.4, -4.8, -0.59, 15041.28
'RBS', 258.4, 262.4, 257.0, 9781708.0, 257.6, 0.8, 0.31, 30592.21
'RSA', 612.8, 616.4, 611.6, 2391619.0, 613.4, -0.6, -0.1, 6258.4
'SGE', 667.0, 673.2, 661.0, 1449727.0, 662.0, 5.0, 0.76, 7155.36
'SBRY', 252.8, 256.4, 252.1, 3388113.0, 253.0, -0.2, -0.08, 5537.92
'SDR', 3358.0, 3378.0, 3343.0, 138205.0, 3347.0, 11.0, 0.33, 7564.06
'SMT', 455.0, 459.0, 448.4, 2194722.0, 451.2, 3.8, 0.84, 6298.84
'SGRO', 581.6, 582.6, 574.0, 840332.0, 572.2, 9.4, 1.64, 5712.26
'SVT', 1737.0, 1746.0, 1715.5, 427349.0, 1722.0, 15.0, 0.87, 4062.6
'SHP', 3220.0, 3225.5, 3159.0, 1102208.0, 3205.5, 14.5, 0.45, 29077.75
'SKY', 1367.0, 1375.0, 1364.5, 2159072.0, 1373.5, -6.5, -0.47, 23610.7
'SN.', 1280.0, 1280.0, 1269.5, 2479165.0, 1264.0, 16.0, 1.27, 11061.48
'SMDS', 475.7, 477.4, 459.4, 2616552.0, 459.8, 15.9, 3.46, 4910.14
'SMIN', 1557.0, 1575.5, 1552.0, 303505.0, 1552.5, 4.5, 0.29, 6139.5
'SKG', 2520.0, 2542.0, 2450.0, 709016.0, 2430.0, 90.0, 3.7, 5754.42
'SSE', 1207.5, 1217.5, 1205.5, 1452792.0, 1214.0, -6.5, -0.54, 12385.67
'STJ', 1117.5, 1122.5, 1103.5, 731121.0, 1108.5, 9.0, 0.81, 5857.27
'STAN', 771.2, 783.2, 770.8, 3841609.0, 780.0, -8.8, -1.13, 25664.57
'SLA', 362.8, 368.6, 362.3, 2199434.0, 366.2, -3.4, -0.93, 10902.05
'TW.', 186.35, 189.95, 185.4, 8059776.0, 186.05, 0.3, 0.16, 6087.13
'TSCO', 202.6, 206.4, 201.6, 17529934.0, 202.0, 0.6, 0.3, 16514.69
'TUI', 1498.5, 1523.5, 1497.0, 601148.0, 1518.0, -19.5, -1.28, 8911.24
'ULVR', 3749.0, 3762.5, 3696.0, 932869.0, 3712.5, 36.5, 0.98, 45970.69
'UU.', 670.2, 674.0, 663.6, 1211019.0, 662.8, 7.4, 1.12, 4519.56
'VOD', 201.55, 202.15, 199.14, 31421135.0, 199.02, 2.53, 1.27, 52985.67
'WTB', 3789.0, 3825.0, 3786.0, 958149.0, 3799.0, -10.0, -0.26, 6966.83
'WPP', 1254.0, 1270.5, 1252.0, 3477751.0, 1266.0, -12.0, -0.95, 15997.28
