Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'III', 916.8, 920.4, 903.8, 415867.0, 906.0, 10.8, 1.19, 8813.7
'ABF', 2587.0, 2625.0, 2587.0, 395422.0, 2607.0, -20.0, -0.77, 20638.95
'ADM', 1846.5, 1853.0, 1834.0, 274377.0, 1845.0, 1.5, 0.08, 5254.24
'AAL', 1688.6, 1710.6, 1664.6, 1969194.0, 1687.6, 1.0, 0.06, 23704.11
'ANTO', 851.8, 857.8, 839.8, 1086356.0, 842.6, 9.2, 1.09, 8306.9
'AHT', 2035.0, 2049.0, 2010.0, 751676.0, 1998.5, 36.5, 1.83, 9977.03
'AZN', 4759.5, 4781.0, 4715.0, 1110370.0, 4736.0, 23.5, 0.5, 59940.74
'AV.', 496.9, 500.8, 495.1, 3700871.0, 497.5, -0.6, -0.12, 19955.75
'BA.', 573.6, 578.6, 570.4, 1686831.0, 576.0, -2.4, -0.42, 18336.61
'BARC', 205.0, 207.2, 204.35, 48134017.0, 205.3, -0.3, -0.15, 34962.98
'BDEV', 537.6, 546.4, 530.8, 2018991.0, 532.4, 5.2, 0.98, 5361.14
'BKG', 3792.0, 3816.0, 3757.0, 182863.0, 3765.0, 27.0, 0.72, 5098.39
'BLT', 1426.0, 1432.8, 1404.6, 4332029.0, 1412.6, 13.4, 0.95, 29823.99
'BP.', 464.7, 468.75, 464.4, 21143270.0, 464.1, 0.6, 0.13, 91324.93
'BATS', 4170.0, 4222.5, 4165.5, 1466097.0, 4220.0, -50.0, -1.18, 96969.16
'BLND', 633.0, 634.6, 626.8, 934591.0, 627.6, 5.4, 0.86, 6311.47
'BT.A', 237.45, 238.9, 235.7, 5671894.0, 236.25, 1.2, 0.51, 23531.66
'BNZL', 1961.0, 1961.5, 1948.0, 357230.0, 1950.0, 11.0, 0.56, 6545.61
'BRBY', 1646.0, 1658.0, 1633.5, 746989.0, 1634.5, 11.5, 0.7, 6980.67
'CCL', 4640.0, 4653.0, 4603.0, 239868.0, 4621.0, 19.0, 0.41, 9860.68
'CNA', 141.25, 142.85, 140.5, 23586857.0, 141.4, -0.15, -0.11, 7907.62
'CCH', 2373.0, 2379.0, 2357.0, 919392.0, 2364.0, 9.0, 0.38, 8607.93
'CPG', 1522.0, 1530.5, 1520.5, 894148.0, 1524.0, -2.0, -0.13, 24096.33
'CRH', 2447.0, 2471.0, 2394.0, 827440.0, 2399.0, 48.0, 2.0, 20050.98
'CRDA', 4459.0, 4505.0, 4437.0, 150784.0, 4456.0, 3.0, 0.07, 5854.86
'DCC', 6560.0, 6605.0, 6505.0, 93471.0, 6515.0, 45.0, 0.69, 5786.39
'DGE', 2382.0, 2392.0, 2379.5, 1317794.0, 2381.5, 0.5, 0.02, 59949.19
