Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change
'RB.', 5947.0, 6012.0, 5874.0, 702393.0, 5980.0, -33.0, -0.55
'REL', 1501.0, 1517.5, 1491.0, 1776860.0, 1502.0, -1.0, -0.07
'RTO', 293.1, 294.3, 290.9, 1199051.0, 292.0, 1.1, 0.38
'RIO', 4060.5, 4087.0, 4031.0, 1846243.0, 4064.0, -3.5, -0.09
'RR.', 854.4, 855.6, 846.2, 2472962.0, 849.8, 4.6, 0.54
'RBS', 269.8, 271.3, 268.1, 5548415.0, 268.1, 1.7, 0.63
'RSA', 631.0, 643.8, 629.4, 1839905.0, 638.8, -7.8, -1.22
'SGE', 692.6, 699.8, 689.8, 851140.0, 695.6, -3.0, -0.43
'SBRY', 257.5, 258.7, 256.7, 1731653.0, 256.8, 0.7, 0.27
'SDR', 3481.0, 3491.0, 3454.0, 163505.0, 3450.0, 31.0, 0.9
'SMT', 469.2, 469.8, 465.4, 1138752.0, 466.6, 2.6, 0.56
'SGRO', 580.2, 589.2, 578.6, 725626.0, 586.0, -5.8, -0.99
'SVT', 1765.0, 1786.0, 1753.0, 316005.0, 1780.0, -15.0, -0.84
'SHP', 3000.0, 3020.5, 2984.5, 755017.0, 3002.5, -2.5, -0.08
'SKY', 1339.5, 1355.0, 1300.0, 14349848.0, 1105.0, 234.5, 21.22
'SN.', 1282.0, 1284.0, 1267.5, 695667.0, 1276.5, 5.5, 0.43
'SMDS', 484.2, 487.9, 481.1, 959781.0, 485.2, -1.0, -0.21
'SMIN', 1611.5, 1614.0, 1595.5, 586894.0, 1595.0, 16.5, 1.03
'SKG', 2530.0, 2554.0, 2500.0, 203898.0, 2506.0, 24.0, 0.96
'SSE', 1247.5, 1260.0, 1239.0, 1289603.0, 1253.5, -6.0, -0.48
'STJ', 1131.5, 1153.0, 1128.5, 591576.0, 1144.0, -12.5, -1.09
'STAN', 821.7, 864.2, 812.3, 6218062.0, 829.0, -7.3, -0.88
'SLA', 371.2, 380.1, 370.8, 3860185.0, 371.0, 0.2, 0.05
'TW.', 196.0, 197.55, 193.9, 13755894.0, 192.2, 3.8, 1.98
'TSCO', 207.0, 208.4, 206.1, 10221508.0, 206.0, 1.0, 0.49
'TUI', 1538.0, 1547.0, 1535.5, 367393.0, 1529.5, 8.5, 0.56
'ULVR', 3794.5, 3856.0, 3785.0, 926833.0, 3831.5, -37.0, -0.97
'UU.', 686.0, 690.6, 678.2, 1104798.0, 688.0, -2.0, -0.29
'VOD', 204.6, 206.8, 203.65, 17395667.0, 205.55, -0.95, -0.46
'WTB', 3924.0, 3934.0, 3906.0, 112395.0, 3914.0, 10.0, 0.26
'WPP', 1380.5, 1395.0, 1378.5, 1484653.0, 1381.5, -1.0, -0.07
