Ticker, Price, High, Low, Volume, Last_Close, Absolute_Change, Percentage_Change, Market_Cap
'MDC', 566.6, 578.6, 566.2, 978143.0, 574.4, -7.8, -1.36, 4234.73
'MCRO', 1986.0, 2002.0, 1981.5, 482857.0, 1988.0, -2.0, -0.1, 8652.52
'MNDI', 1905.5, 1971.5, 1905.0, 1199406.0, 1911.0, -5.5, -0.29, 7017.97
'MRW', 225.1, 227.3, 224.4, 2873292.0, 222.7, 2.4, 1.08, 5201.42
'NG.', 741.2, 742.6, 737.6, 3328447.0, 739.2, 2.0, 0.27, 25067.81
'NXT', 4710.0, 4757.0, 4690.0, 176408.0, 4680.0, 30.0, 0.64, 6882.25
'NMC', 3340.0, 3396.0, 3324.0, 217553.0, 3332.0, 8.0, 0.24, 6806.8
'OML', 248.6, 249.2, 245.5, 4787083.0, 246.0, 2.6, 1.06, 12127.73
'PPB', 8310.0, 8340.0, 8205.0, 130659.0, 8295.0, 15.0, 0.18, 6984.38
'PSON', 724.8, 729.6, 718.2, 939787.0, 718.8, 6.0, 0.83, 5834.97
'PSN', 2648.0, 2672.0, 2583.0, 777903.0, 2584.0, 64.0, 2.48, 7974.02
'PRU', 1782.0, 1798.5, 1776.5, 952358.0, 1790.5, -8.5, -0.47, 46297.08
'RRS', 5876.0, 5976.0, 5872.0, 173595.0, 5940.0, -64.0, -1.08, 5582.68
'RDSA', 2241.0, 2272.0, 2240.5, 1913766.0, 2249.5, -8.5, -0.38, 102226.61
'RDSB', 2266.0, 2301.5, 2265.5, 1677014.0, 2279.5, -13.5, -0.59, 85378.37
'RB.', 5636.0, 5700.0, 5621.0, 613256.0, 5690.0, -54.0, -0.95, 39865.56
'REL', 1472.5, 1478.5, 1460.5, 2258810.0, 1467.5, 5.0, 0.34, 15749.9
'RTO', 262.3, 276.5, 261.6, 3023498.0, 272.5, -10.2, -3.74, 5006.73
'RIO', 3647.5, 3708.0, 3632.0, 2327280.0, 3638.5, 9.0, 0.25, 49660.55
'RR.', 814.2, 821.6, 800.2, 4263066.0, 817.4, -3.2, -0.39, 15041.28
'RBS', 259.3, 262.4, 257.0, 8402664.0, 257.6, 1.7, 0.66, 30592.21
'RSA', 613.0, 616.4, 611.6, 2215294.0, 613.4, -0.4, -0.07, 6258.4
'SGE', 667.0, 673.2, 661.0, 1196191.0, 662.0, 5.0, 0.76, 7155.36
'SBRY', 252.7, 256.4, 252.1, 2308448.0, 253.0, -0.3, -0.12, 5537.92
'SDR', 3365.0, 3378.0, 3343.0, 112408.0, 3347.0, 18.0, 0.54, 7564.06
'SMT', 456.6, 459.0, 448.4, 1941375.0, 451.2, 5.4, 1.2, 6298.84
'SGRO', 581.0, 582.6, 574.0, 733767.0, 572.2, 8.8, 1.54, 5712.26
'SVT', 1735.0, 1738.0, 1715.5, 354506.0, 1722.0, 13.0, 0.75, 4062.6
'SHP', 3200.5, 3215.0, 3159.0, 856390.0, 3205.5, -5.0, -0.16, 29077.75
'SKY', 1366.0, 1375.0, 1364.5, 1480330.0, 1373.5, -7.5, -0.55, 23610.7
'SN.', 1274.0, 1279.5, 1269.5, 1001442.0, 1264.0, 10.0, 0.79, 11061.48
'SMDS', 475.0, 477.4, 459.4, 2257507.0, 459.8, 15.2, 3.31, 4910.14
'SMIN', 1559.0, 1575.5, 1552.0, 237882.0, 1552.5, 6.5, 0.42, 6139.5
'SKG', 2524.0, 2542.0, 2450.0, 640916.0, 2430.0, 94.0, 3.87, 5754.42
'SSE', 1205.5, 1217.5, 1205.5, 1093344.0, 1214.0, -8.5, -0.7, 12385.67
'STJ', 1117.5, 1122.5, 1103.5, 580071.0, 1108.5, 9.0, 0.81, 5857.27
'STAN', 772.8, 783.2, 772.6, 3487248.0, 780.0, -7.2, -0.92, 25664.57
'SLA', 362.6, 368.6, 362.4, 1846152.0, 366.2, -3.6, -0.98, 10902.05
'TW.', 186.7, 189.95, 185.4, 6490292.0, 186.05, 0.65, 0.35, 6087.13
'TSCO', 202.3, 206.4, 201.6, 15617801.0, 202.0, 0.3, 0.15, 16514.69
'TUI', 1507.0, 1523.5, 1505.5, 516290.0, 1518.0, -11.0, -0.72, 8911.24
'ULVR', 3725.0, 3739.5, 3696.0, 715022.0, 3712.5, 12.5, 0.34, 45970.69
'UU.', 667.4, 670.8, 663.6, 984067.0, 662.8, 4.6, 0.69, 4519.56
'VOD', 200.3, 201.5, 199.14, 24928914.0, 199.02, 1.28, 0.64, 52985.67
'WTB', 3795.0, 3825.0, 3791.0, 913974.0, 3799.0, -4.0, -0.11, 6966.83
'WPP', 1257.0, 1270.5, 1256.0, 2614652.0, 1266.0, -9.0, -0.71, 15997.28
